Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010
355030883000100;1;1;0;0;0;0;2;0;0;0;0
355030883000101;1;16;0;0;1;0;8;0;1;0;0
355030883000102;1;2;1;0;0;0;5;0;0;5;0
355030883000103;1;5;1;0;1;0;2;0;0;0;0
355030883000104;1;7;0;0;0;0;11;0;0;0;0
355030883000105;1;14;0;0;0;0;8;1;0;0;0
355030883000106;1;16;0;0;0;0;15;0;0;0;0
355030883000107;1;6;0;0;1;0;6;1;0;0;0
355030883000108;1;18;0;1;0;0;13;0;2;0;0
355030883000109;1;6;0;1;0;0;1;0;0;0;0
355030883000110;1;10;0;0;0;0;6;0;0;0;0
355030883000111;1;6;0;0;0;0;11;0;1;0;0
355030883000112;1;12;0;0;0;0;6;0;0;0;0
355030883000113;1;12;0;0;0;0;3;0;1;0;0
355030883000114;1;8;0;3;0;0;9;0;1;0;0
355030883000115;1;10;0;0;0;0;15;0;0;0;0
355030883000116;1;15;0;1;1;0;16;0;0;1;0
355030883000117;1;6;0;0;2;0;8;0;1;1;0
355030883000118;1;13;0;0;2;0;7;1;0;2;0
355030883000119;1;13;0;0;1;0;5;0;0;1;0
355030883000120;1;4;0;0;0;0;3;0;0;0;0
355030883000121;1;4;0;0;2;0;6;0;0;3;0
355030883000122;1;1;1;0;1;0;2;1;0;0;0
355030883000123;1;4;0;0;1;0;7;0;0;0;0
355030883000124;1;7;1;0;0;0;7;0;0;0;0
355030883000125;1;4;0;0;1;0;5;0;0;2;0
355030883000126;1;12;0;0;0;0;11;0;0;6;0
355030883000127;1;19;0;0;1;0;12;0;0;5;0
355030883000128;1;5;0;0;1;0;3;0;0;1;0
355030883000129;1;5;0;0;0;0;6;0;0;1;0
355030883000130;1;7;1;0;4;0;4;0;0;1;0
355030883000131;1;5;0;0;0;0;6;0;0;0;0
355030883000132;1;2;1;0;1;0;4;0;0;1;0
355030883000133;1;8;0;2;2;0;6;0;0;0;0
355030883000134;1;8;0;0;1;0;1;0;1;1;0
355030883000135;1;2;1;0;12;0;6;0;0;13;0
355030883000136;1;16;1;0;16;0;17;4;0;11;0
355030883000137;1;7;0;0;0;0;6;0;0;2;0
355030883000138;1;13;0;0;1;0;9;1;0;0;0
355030883000139;1;10;0;0;0;0;13;0;0;0;0
355030883000140;1;23;1;0;34;0;33;4;2;41;0
355030883000141;1;46;1;0;37;0;35;1;0;27;0
355030883000142;1;47;3;0;63;0;45;1;0;67;0
355030883000143;1;26;1;1;24;0;38;2;1;34;0
355030883000144;1;17;0;0;19;0;21;3;0;14;0
355030883000145;1;28;2;0;38;0;30;3;0;37;0
355030883000146;1;6;0;0;4;0;7;0;0;5;0
355030883000147;1;10;1;0;89;0;19;1;0;97;0
355030883000149;1;5;3;0;25;0;8;2;1;10;0
355030883000150;1;4;0;1;1;0;10;0;1;0;0
355030883000151;1;17;0;1;1;0;25;0;0;0;0
355030883000152;1;15;0;1;2;0;20;0;1;0;0
355030883000153;1;9;0;0;0;0;12;0;0;1;0
355030883000154;1;9;0;0;1;0;6;0;0;2;0
355030883000155;1;17;0;2;1;0;14;0;0;1;0
355030883000156;1;27;0;0;0;0;28;0;0;2;0
355030883000157;1;4;2;1;3;0;4;0;0;0;0
355030883000158;1;5;1;0;1;0;2;0;0;1;0
355030883000159;1;1;0;0;0;0;4;0;0;1;0
355030883000160;1;2;0;0;1;0;1;0;0;2;0
355030883000161;1;2;0;0;1;0;3;0;0;2;0
355030883000162;1;6;0;0;3;0;10;0;0;1;0
355030883000163;1;7;0;0;3;0;2;0;0;4;0
355030883000164;1;16;0;0;0;0;11;0;0;0;0
355030883000165;1;7;0;1;1;0;7;0;0;1;0
355030883000166;1;4;1;0;1;0;6;0;0;1;0
355030883000168;1;4;0;1;4;0;5;0;0;0;0
355030883000169;1;4;0;0;0;0;9;0;0;0;0
355030883000170;1;3;0;0;1;0;9;0;1;0;0
355030883000171;1;9;0;1;0;0;9;0;0;0;0
355030883000172;1;36;0;1;3;0;29;0;1;4;0
355030883000173;1;8;0;0;0;0;13;0;0;1;0
355030883000174;1;10;0;0;6;0;5;0;0;6;0
355030883000175;1;2;0;0;0;0;10;0;0;0;0
355030883000176;1;27;0;1;2;0;27;0;0;7;0
355030883000177;1;15;0;1;3;0;17;0;0;2;0
355030883000178;1;3;0;1;1;0;4;1;0;0;0
355030883000179;1;9;0;0;0;0;6;0;0;2;0
355030883000180;1;13;0;0;0;0;7;0;0;0;0
355030883000181;1;9;0;0;0;0;10;0;0;4;0
355030883000182;1;15;0;0;0;0;12;0;0;1;0
355030883000183;1;10;0;2;2;0;16;0;1;0;0
355030883000184;1;9;0;3;1;0;12;0;4;2;0
355030883000185;1;17;0;0;1;0;18;0;1;0;0
355030883000186;1;14;0;0;0;0;12;0;4;0;0
355030883000187;1;11;0;0;2;0;15;0;0;1;0
355030883000188;1;16;0;0;0;0;10;0;1;0;0
355030883000189;1;4;0;0;0;0;3;0;0;0;0
355030883000190;1;18;0;2;0;0;12;0;2;1;0
355030883000191;1;10;0;4;1;0;4;0;2;0;0
355030883000192;1;9;0;4;5;0;4;0;4;0;0
355030883000193;1;24;2;0;3;0;23;1;0;4;0
355030883000194;1;7;0;0;6;0;1;0;0;2;0
355030883000195;1;18;2;0;36;0;32;4;0;47;0
355030883000196;1;18;0;0;5;0;27;0;0;5;0
355030883000197;1;18;1;1;2;0;7;0;1;0;0
355030883000198;1;22;0;0;4;0;16;0;2;3;0
355030883000199;1;10;0;0;0;0;10;0;0;0;0
355030883000200;1;16;0;0;1;0;22;0;1;0;0
355030883000201;1;8;0;0;1;0;2;0;0;1;0
355030883000202;1;2;0;0;0;0;1;0;0;0;0
355030883000203;1;7;0;0;0;0;14;0;0;0;0
355030883000204;1;13;0;3;2;0;10;0;1;5;0
355030883000205;1;9;0;0;0;0;5;0;0;1;0
355030883000206;1;5;0;0;0;0;6;0;0;0;0
355030883000207;1;6;0;0;0;0;2;0;0;0;0
355030883000208;1;45;8;0;87;0;56;7;0;72;0
355030883000209;1;26;2;0;25;0;29;2;0;17;0
355030883000210;1;35;4;0;74;0;35;6;2;60;0
355030883000211;1;17;2;0;11;0;16;3;0;14;1
355030883000212;1;7;0;0;1;0;7;0;0;0;0
355030883000213;1;5;0;0;3;0;3;0;0;5;0
355030883000214;1;0;0;0;0;0;2;0;0;0;0
355030883000215;1;31;0;2;3;0;29;2;1;5;0
355030883000216;1;17;1;1;1;0;21;2;0;1;0
355030883000217;1;10;1;1;7;0;19;1;0;3;0
355030883000218;1;43;1;0;4;0;56;1;0;3;0
355030883000219;1;6;10;0;11;0;10;8;0;20;0
355030883000221;1;12;0;0;0;0;10;0;0;1;0
355030883000222;1;4;0;0;17;0;7;3;0;23;0
355030883000223;1;5;0;0;1;0;1;0;0;1;0
355030884000001;1;20;2;0;16;0;23;2;0;8;0
355030884000002;1;20;1;0;11;0;16;0;0;18;0
355030884000003;1;19;0;1;9;0;15;1;0;11;0
355030884000004;1;19;2;0;28;0;20;3;0;28;0
355030884000005;1;16;0;0;12;0;18;1;0;13;0
355030884000006;1;12;0;0;20;0;10;4;0;9;0
355030884000007;1;18;0;0;10;0;10;0;1;12;0
355030884000008;1;13;1;0;8;0;18;0;0;12;0
355030884000009;1;10;0;0;11;0;16;1;0;8;0
355030884000010;1;12;0;0;8;0;8;0;0;13;0
355030884000011;1;7;2;0;11;0;4;0;0;7;0
355030884000012;1;15;0;0;16;0;25;2;0;7;0
355030884000013;1;9;1;1;1;0;10;1;0;5;0
355030884000014;1;18;0;0;5;0;15;0;0;8;0
355030884000015;1;8;3;2;19;0;6;1;0;22;0
355030884000016;1;15;0;0;8;0;13;0;0;10;0
355030884000017;1;12;0;0;10;0;19;0;0;8;0
355030884000018;1;14;2;0;9;0;11;1;0;6;0
355030884000019;1;15;0;0;13;0;14;1;0;15;0
355030884000020;1;19;1;0;13;0;16;0;1;14;0
355030884000021;1;23;2;0;9;0;19;3;0;9;0
355030884000022;1;26;1;0;16;0;26;0;0;14;0
355030884000023;1;12;2;0;14;0;10;1;0;8;0
355030884000024;1;21;1;0;3;0;17;0;0;5;0
355030884000025;1;1;1;0;3;0;4;0;0;0;0
355030884000026;1;43;1;1;14;0;31;2;1;24;0
355030884000027;1;24;1;0;14;0;21;1;1;10;0
355030884000028;1;16;2;0;3;0;17;1;0;4;0
355030884000029;1;13;1;0;6;0;10;1;0;8;0
355030884000030;1;7;0;0;7;0;6;0;0;2;0
355030884000031;1;27;2;0;13;0;28;6;0;9;0
355030884000032;1;18;2;0;10;0;16;3;0;5;0
355030884000033;1;15;0;0;12;0;15;1;1;7;0
355030884000034;1;12;2;1;17;0;11;0;3;13;0
355030884000035;1;15;0;0;7;0;8;2;1;5;0
355030884000036;1;10;1;0;5;0;5;0;0;3;0
355030884000037;1;14;3;0;16;0;16;1;0;13;0
355030884000038;1;9;0;1;15;0;13;1;0;16;0
355030884000039;1;9;0;0;4;0;7;1;0;4;0
355030884000040;1;12;0;0;17;0;17;0;0;12;0
355030884000041;1;32;1;0;29;0;35;1;0;13;0
355030884000042;1;25;2;0;15;0;14;0;0;12;0
355030884000043;1;18;1;0;6;0;22;1;0;6;0
355030884000044;1;5;0;0;5;0;16;0;0;9;0
355030884000045;1;13;1;0;9;0;14;3;0;12;0
355030884000046;1;18;3;0;7;0;12;2;0;5;0
355030884000047;1;23;1;0;11;0;14;1;0;11;0
355030884000048;1;10;4;0;12;0;10;5;0;8;0
355030884000049;1;12;3;1;25;0;19;2;0;15;0
355030884000050;1;16;4;0;14;0;20;1;0;17;0
355030884000051;1;11;1;0;11;0;13;0;0;12;0
355030884000052;1;17;3;0;22;0;10;1;0;25;0
355030884000053;1;17;1;0;18;0;13;0;0;17;0
355030884000054;1;17;0;0;10;0;22;0;0;14;0
355030884000055;1;17;1;0;5;0;18;1;0;10;0
355030884000056;1;16;0;0;9;0;10;0;0;6;0
355030884000057;1;13;2;0;6;0;13;2;0;11;0
355030884000058;1;26;2;1;17;0;16;4;0;7;0
355030884000059;1;8;0;0;6;0;14;1;0;3;0
355030884000060;1;17;0;0;9;0;12;1;0;8;0
355030884000061;1;10;1;0;7;0;10;1;0;3;0
355030884000062;1;28;0;1;10;0;20;0;0;6;0
355030884000063;1;20;1;0;9;0;24;1;0;13;0
355030884000064;1;17;1;0;9;0;12;1;1;11;0
355030884000065;1;15;1;0;9;0;11;1;0;8;0
355030884000066;1;15;3;0;10;0;14;0;0;6;0
355030884000067;1;25;0;0;6;0;12;2;0;1;0
355030884000068;1;16;0;0;6;0;12;0;0;11;0
355030884000069;1;16;0;0;14;0;21;0;0;13;0
355030884000070;1;26;1;0;14;0;24;0;0;18;0
355030884000071;1;12;0;0;5;0;21;2;0;4;0
355030884000072;1;6;0;0;8;0;20;2;0;16;0
355030884000073;1;16;0;0;5;0;14;0;0;8;0
355030884000074;1;5;1;0;5;0;5;1;0;2;0
355030884000075;1;18;1;0;12;0;19;2;0;14;0
355030884000076;1;19;2;0;11;0;25;0;0;6;0
355030884000077;1;18;1;0;24;0;21;4;0;15;0
355030884000078;1;3;1;0;5;0;4;0;0;6;0
355030884000079;1;15;1;0;12;0;12;0;0;7;0
355030884000080;1;14;1;0;15;0;15;2;0;15;0
355030884000081;1;13;0;0;18;0;14;0;0;15;0
355030884000082;1;21;0;0;11;0;20;0;0;15;0
355030884000083;1;17;4;0;9;0;16;0;0;12;0
355030884000084;1;13;0;0;10;0;10;0;0;12;0
355030884000085;1;11;1;1;17;0;8;3;0;12;0
355030884000086;1;26;0;0;18;0;29;0;0;9;0
355030884000087;1;13;0;0;6;0;15;0;0;5;0
355030884000088;1;7;1;0;10;0;10;0;0;8;0
355030884000089;1;13;0;0;15;0;13;0;0;9;0
355030884000090;1;16;1;0;14;0;22;3;0;17;0
355030884000091;1;42;0;0;6;0;36;1;0;12;0
355030884000092;1;12;2;0;8;0;12;0;0;8;0
355030884000093;1;21;1;0;6;0;20;2;0;16;0
355030884000094;1;31;0;0;1;0;13;0;0;4;0
355030884000095;1;0;0;0;0;0;0;0;0;0;0
355030884000096;1;7;0;0;3;0;8;1;0;3;0
355030884000097;1;8;0;1;4;0;10;0;0;2;0
355030884000098;1;22;2;0;7;0;15;0;0;5;0
355030884000099;1;8;1;0;6;0;7;0;0;2;0
355030884000100;1;15;2;0;2;0;15;0;0;5;0
355030884000101;1;13;0;0;7;0;9;0;0;5;0
355030884000102;1;10;1;0;1;0;10;0;0;7;0
355030884000103;1;14;0;0;4;0;20;1;1;8;0
355030884000104;1;11;1;0;7;0;15;0;0;12;0
355030884000105;1;13;2;0;1;0;19;0;0;2;0
355030884000106;1;10;1;0;6;0;14;1;0;10;0
355030884000107;1;19;1;0;14;0;18;0;0;12;0
355030884000108;1;20;0;0;14;0;15;1;0;14;0
355030884000109;1;10;0;0;10;0;8;0;0;10;0
355030884000110;1;9;0;0;9;0;10;0;0;10;0
355030884000111;1;18;0;0;12;0;7;0;0;10;0
355030884000112;1;19;0;0;6;0;21;1;1;6;0
355030884000113;1;6;2;0;9;0;16;0;0;2;0
355030884000114;1;18;0;0;23;0;11;1;0;17;0
355030884000115;1;6;0;0;6;0;7;1;0;5;0
355030884000116;1;26;1;0;12;0;17;0;0;10;0
355030884000117;1;4;0;1;4;0;3;0;0;6;0
355030884000118;1;9;0;0;33;0;3;1;0;21;0
355030884000119;1;11;1;2;11;0;12;0;0;14;0
355030884000120;1;19;0;0;9;0;12;1;0;17;0
355030884000121;1;11;0;1;10;0;10;0;0;4;0
355030884000122;1;15;0;0;18;0;19;2;0;19;0
355030884000123;1;9;0;0;4;0;9;0;0;4;0
355030884000124;1;13;3;0;22;0;23;1;0;9;0
355030884000125;1;22;0;0;8;0;20;0;0;13;0
355030884000126;1;12;2;0;7;0;16;1;0;8;0
355030884000127;1;1;0;0;3;0;6;1;0;8;0
355030884000128;1;12;0;0;8;0;11;0;0;11;0
355030884000129;1;4;0;0;7;0;5;0;0;10;0
355030884000130;1;17;2;0;13;0;25;1;1;9;0
355030884000131;1;17;0;1;8;0;11;0;0;12;0
355030884000132;1;20;1;0;6;0;26;0;1;9;0
355030884000133;1;10;0;0;13;0;13;0;0;6;0
355030884000134;1;14;0;0;7;0;13;0;0;13;0
355030884000135;1;35;2;0;27;0;39;2;1;23;0
355030884000136;1;26;1;1;9;0;20;1;0;9;0
355030884000137;1;4;0;0;3;0;3;0;0;0;0
355030884000138;1;17;1;1;18;0;24;1;0;15;0
355030884000139;1;16;2;0;16;0;17;2;0;7;0
355030884000140;1;13;1;0;3;0;6;0;0;4;0
355030884000141;1;7;2;0;5;0;9;0;0;3;0
355030884000142;1;5;0;0;5;0;10;1;0;3;0
355030884000143;1;8;0;0;1;0;4;0;0;3;0
355030884000144;1;14;0;0;7;0;14;0;2;4;0
355030884000145;1;18;0;0;10;0;16;1;0;4;0
355030884000146;1;14;0;1;6;0;12;0;1;5;0
355030884000147;1;15;3;0;8;0;15;0;0;8;0
355030884000148;1;7;3;0;16;0;2;2;0;13;0
355030884000149;1;14;2;0;4;0;24;0;0;10;0
355030884000150;1;14;0;0;8;0;23;3;0;5;0
355030884000151;1;12;2;0;4;0;9;0;0;5;0
355030884000152;1;13;1;0;8;0;13;0;0;13;0
355030884000153;1;19;0;0;10;0;20;1;0;13;0
355030884000154;1;18;0;0;12;0;10;2;0;11;0
355030884000155;1;16;2;0;20;0;10;0;0;8;0
355030884000156;1;12;0;0;19;0;24;0;0;10;0
355030884000157;1;21;0;0;14;0;14;2;0;13;0
355030884000158;1;4;0;0;2;0;1;0;0;7;0
355030884000159;1;13;1;0;10;0;12;1;0;13;0
355030884000160;1;20;1;0;4;0;11;0;0;14;0
355030884000161;1;12;0;0;5;0;10;0;0;10;0
355030884000162;1;14;0;0;2;0;13;0;0;4;0
355030884000163;1;11;2;0;16;0;11;2;0;7;0
355030884000164;1;16;4;0;13;0;21;5;0;10;0
355030884000165;1;11;0;0;7;0;18;2;0;12;0
355030884000166;1;8;0;0;12;0;8;0;0;8;0
355030884000167;1;16;2;0;18;0;21;0;0;18;0
355030884000168;1;17;0;0;19;0;25;0;0;33;0
355030884000169;1;10;4;0;4;0;10;1;0;4;0
355030884000170;1;11;1;0;4;0;9;0;0;2;0
355030884000171;1;7;3;0;8;0;8;0;0;3;0
355030884000172;1;11;0;0;16;0;13;0;0;10;0
355030884000173;1;12;0;0;10;0;11;1;0;7;0
355030884000174;1;18;0;0;17;0;22;4;0;8;0
355030884000175;1;29;4;0;21;0;31;2;0;27;0
355030884000176;1;0;0;1;2;0;1;0;0;0;0
355030884000177;1;27;1;0;27;0;22;2;0;11;0
355030884000178;1;11;1;0;5;0;11;1;0;8;0
355030884000179;1;3;1;0;6;0;4;0;0;3;0
355030884000180;1;22;3;0;26;1;16;3;0;17;0
355030884000181;1;14;2;0;3;0;18;2;0;5;0
355030884000182;1;14;0;0;1;0;9;0;0;7;0
355030884000183;1;11;0;0;6;0;11;2;0;7;0
355030884000185;1;15;0;0;13;0;16;0;0;6;0
355030884000186;1;12;0;0;3;0;6;0;0;3;0
355030884000187;1;12;1;0;6;0;11;1;0;8;0
355030884000188;1;7;0;0;8;0;13;0;0;5;0
355030884000189;1;9;0;0;9;0;12;0;0;4;0
355030884000190;1;9;0;0;6;0;6;0;0;7;0
355030884000191;1;16;1;0;8;0;16;4;0;13;0
355030884000192;1;7;3;1;9;0;4;2;0;7;0
355030884000193;1;9;1;0;2;0;4;1;0;4;0
355030884000194;1;13;2;0;4;0;11;1;1;6;0
355030884000195;1;14;3;0;4;0;7;2;0;7;0
355030884000196;1;20;2;0;30;0;22;0;0;28;0
355030884000197;1;5;3;0;0;0;7;2;0;3;0
355030884000198;1;15;2;0;9;0;10;1;0;4;0
355030884000199;1;8;0;0;11;0;12;0;0;6;0
355030884000200;1;18;2;0;16;0;16;1;0;18;0
355030884000201;1;20;2;0;22;0;14;1;0;18;0
355030884000202;1;12;0;0;9;0;9;1;0;7;0
355030884000204;1;26;2;0;18;0;22;2;0;21;0
355030884000205;1;8;3;0;6;0;11;0;0;2;0
355030884000206;1;0;0;0;0;0;1;0;0;1;0
355030884000207;1;6;0;0;6;0;1;0;0;2;0
355030884000208;1;4;0;0;5;0;3;0;0;1;0
355030884000209;1;1;1;0;8;0;4;1;0;6;0
355030884000210;1;23;0;0;6;0;10;0;0;9;0
355030884000211;1;5;0;0;6;0;6;0;0;12;0
355030884000212;1;6;1;0;7;0;14;0;0;5;0
355030884000213;1;9;0;0;11;0;12;0;0;14;0
355030884000214;1;7;0;0;4;0;4;0;0;3;0
355030884000215;1;2;2;0;7;0;2;1;0;1;0
355030885000001;1;11;0;2;5;0;9;0;0;8;0
355030885000002;1;3;0;0;0;0;6;0;0;0;0
355030885000003;1;34;1;0;3;0;21;2;0;1;0
355030885000004;1;8;0;0;1;0;11;2;0;0;0
355030885000005;1;18;1;0;1;0;10;1;0;2;0
355030885000006;1;12;0;0;1;0;16;0;0;0;0
355030885000007;1;9;0;0;0;0;7;0;1;2;0
355030885000008;1;8;0;1;2;0;6;0;0;0;0
355030885000009;1;24;1;0;0;0;21;0;0;0;0
355030885000010;1;17;1;0;1;0;9;0;0;1;0
355030885000011;1;15;0;1;1;0;15;0;1;2;0
355030885000012;1;0;0;0;0;0;0;0;0;0;0
355030885000013;1;22;3;0;3;0;17;0;0;2;0
355030885000014;1;15;0;0;10;0;14;1;0;11;0
355030885000015;1;13;0;0;4;0;25;0;0;1;0
355030885000016;1;13;0;0;1;0;6;0;0;3;0
355030885000017;1;16;0;0;6;0;13;0;0;5;0
355030885000018;1;9;0;0;0;0;13;1;0;2;0
355030885000019;1;10;1;0;1;0;21;0;0;0;0
355030885000020;1;8;0;0;0;0;6;0;0;0;0
355030885000021;1;19;0;1;1;0;17;0;0;0;0
355030885000022;1;16;1;0;2;0;10;0;0;1;0
355030885000023;1;7;0;0;0;0;9;0;1;0;0
355030885000024;1;19;0;1;2;0;18;0;0;1;0
355030885000025;1;27;0;0;5;0;21;0;0;7;0
355030885000026;1;8;0;0;5;0;12;0;0;5;0
355030885000027;1;8;0;0;3;0;6;1;0;1;0
355030885000028;1;15;2;0;7;0;14;5;1;8;0
355030885000029;1;12;1;0;4;0;11;1;0;6;0
355030885000030;1;14;0;1;0;0;11;0;0;2;0
355030885000031;1;17;1;0;2;0;12;1;0;1;0
355030885000032;1;12;0;0;2;0;14;1;0;1;0
355030885000033;1;10;0;0;2;0;4;0;0;3;0
355030885000034;1;9;0;1;0;0;8;0;0;1;0
355030885000035;1;9;0;0;1;0;4;0;0;1;0
355030885000036;1;16;0;0;2;0;14;0;0;2;0
355030885000037;1;18;1;0;4;0;18;2;0;5;0
355030885000038;1;6;0;0;2;0;12;1;0;3;0
355030885000039;1;6;1;0;2;0;16;4;1;4;0
355030885000040;1;13;0;0;4;0;13;0;0;3;0
355030885000041;1;23;0;0;6;0;21;1;1;4;0
355030885000042;1;11;0;0;5;0;5;0;0;0;0
355030885000043;1;18;1;0;3;0;7;1;0;4;0
355030885000044;1;21;0;0;5;0;10;1;0;6;0
355030885000045;1;11;1;0;1;0;6;0;0;0;0
355030885000046;1;19;1;1;5;0;20;1;1;1;0
355030885000047;1;11;1;0;7;0;17;0;0;5;0
355030885000048;1;11;1;1;1;0;10;1;0;2;0
355030885000049;1;20;0;0;1;0;20;0;0;3;0
355030885000050;1;18;1;0;5;0;22;0;0;2;0
355030885000051;1;7;0;0;0;0;7;0;0;5;0
355030885000052;1;19;2;0;1;0;26;4;0;5;0
355030885000053;1;15;0;0;2;0;29;0;0;0;0
355030885000054;1;8;0;1;2;0;4;0;0;0;0
355030885000055;1;27;2;0;4;0;22;0;0;1;0
355030885000056;1;0;0;0;0;0;0;0;0;0;0
355030885000057;1;15;3;0;14;0;19;4;0;13;0
355030885000058;1;19;1;0;3;0;17;0;1;3;0
355030885000059;1;19;1;0;5;0;18;0;0;2;0
355030885000060;1;18;0;0;2;0;13;0;0;0;0
355030885000061;1;22;2;0;2;0;18;0;0;6;0
355030885000062;1;17;0;0;6;0;12;0;0;5;0
355030885000063;1;11;0;0;3;0;8;0;0;2;0
355030885000064;1;8;0;0;0;0;15;1;0;2;0
355030885000065;1;16;0;0;2;0;11;1;0;1;0
355030885000066;1;30;2;0;3;0;14;0;0;1;0
355030885000067;1;33;0;1;5;0;27;1;0;4;0
355030885000068;1;15;1;0;3;0;12;0;0;2;0
355030885000069;1;7;1;0;0;0;5;0;0;2;0
355030885000070;1;23;2;0;0;0;10;0;0;3;0
355030885000071;1;10;0;0;1;0;7;0;0;0;0
355030885000072;1;3;1;0;0;0;7;0;0;2;0
355030885000073;1;12;0;0;1;0;9;0;0;3;0
355030885000074;1;46;0;0;0;0;39;0;0;1;0
355030885000075;1;16;0;1;0;0;10;0;0;1;0
355030885000076;1;9;2;0;6;0;8;3;0;4;0
355030885000077;1;6;0;0;0;0;3;0;0;3;0
355030885000078;1;14;1;0;0;0;14;0;0;0;0
355030885000079;1;25;1;0;24;1;22;1;1;16;0
355030885000080;1;21;3;0;8;0;19;2;0;9;0
355030885000081;1;9;0;0;6;0;10;1;0;6;0
355030885000082;1;15;2;0;6;0;16;0;0;4;0
355030885000083;1;8;1;0;3;0;4;0;0;1;0
355030885000084;1;16;0;0;5;0;15;0;1;3;0
355030885000085;1;20;0;0;4;0;11;0;0;3;0
355030885000086;1;14;1;0;3;0;20;0;0;3;0
355030885000087;1;10;0;1;1;0;6;0;0;1;0
355030885000088;1;15;0;0;6;0;20;0;0;2;0
355030885000089;1;7;0;0;1;0;7;0;0;1;0
355030885000090;1;23;0;0;1;0;24;0;0;3;0
355030885000091;1;17;0;1;0;0;15;0;1;0;0
355030885000092;1;14;1;0;0;0;12;2;0;3;0
355030885000093;1;23;0;1;1;0;24;0;0;1;0
355030885000094;1;23;0;0;6;0;24;0;0;4;0
355030885000095;1;30;5;0;22;0;23;0;0;37;0
355030885000096;1;27;0;0;9;0;23;0;0;9;0
355030885000097;1;13;0;0;3;0;12;1;0;2;0
355030885000098;1;18;0;1;0;0;12;0;0;0;0
355030885000099;1;43;0;2;0;0;22;0;3;1;0
355030885000100;1;6;0;1;1;0;7;0;0;0;0
355030885000101;1;18;0;0;1;0;20;0;0;6;0
355030885000102;1;7;1;0;3;0;9;0;0;5;0
355030885000103;1;16;1;0;4;0;11;2;0;11;0
355030885000104;1;17;1;0;9;0;20;0;0;4;0
355030885000105;1;30;1;0;10;0;17;2;0;12;0
355030885000106;1;9;3;0;11;0;11;2;0;1;0
355030885000107;1;12;0;0;9;0;14;0;0;2;0
355030885000108;1;26;0;1;0;0;21;0;1;1;0
355030885000109;1;12;0;1;1;0;0;0;0;0;0
355030885000110;1;15;0;0;6;0;13;0;0;9;0
355030885000111;1;17;3;0;5;0;16;0;0;2;0
355030885000112;1;15;2;0;2;0;6;0;1;1;0
355030885000113;1;12;0;0;0;0;12;0;0;1;0
355030885000114;1;22;0;0;0;0;11;1;0;0;0
355030885000115;1;7;1;0;10;0;16;0;1;10;0
355030885000116;1;12;1;1;7;0;9;1;0;7;0
355030885000117;1;18;0;0;2;0;22;0;0;7;0
355030885000118;1;14;0;0;0;0;7;0;0;0;0
355030885000119;1;8;0;0;0;0;7;0;0;0;0
355030885000120;1;34;0;2;0;0;39;0;0;0;0
355030885000121;1;15;0;1;0;0;10;0;0;0;0
355030885000122;1;17;0;1;0;0;17;0;0;0;0
355030885000123;1;16;0;0;3;0;8;0;0;2;0
355030885000124;1;8;0;0;0;0;11;0;0;2;0
355030885000125;1;7;0;0;0;0;7;0;0;2;0
355030885000126;1;8;0;1;4;0;3;0;1;2;0
355030885000127;1;12;0;0;0;0;17;0;0;0;0
355030885000128;1;10;0;0;2;0;3;0;0;0;0
355030885000129;1;7;0;0;2;0;12;2;0;4;0
355030885000130;1;22;0;0;1;0;11;0;0;0;0
355030885000131;1;29;1;0;2;0;29;0;0;5;0
355030885000132;1;14;0;1;1;0;10;0;0;1;0
355030885000133;1;12;0;1;1;0;22;1;0;2;0
355030885000134;1;1;0;0;1;0;2;0;0;3;0
355030886000001;1;11;1;0;3;0;8;0;0;3;0
355030886000002;1;25;0;0;13;0;16;0;0;8;0
355030886000003;1;8;1;0;6;0;16;1;0;5;0
355030886000004;1;5;0;0;1;0;6;0;0;0;0
355030886000005;1;9;0;0;0;0;4;0;0;1;0
355030886000006;1;5;0;1;1;0;13;0;1;1;0
355030886000007;1;16;0;0;1;0;11;0;0;4;0
355030886000008;1;5;0;0;3;0;3;0;0;3;0
355030886000009;1;13;4;0;14;0;6;1;0;20;0
355030886000010;1;4;0;0;4;0;19;0;0;5;0
355030886000011;1;9;2;0;6;0;11;1;0;8;0
355030886000012;1;13;0;0;4;0;17;2;1;2;0
355030886000013;1;12;0;0;3;0;19;0;0;2;0
355030886000014;1;13;0;0;4;2;14;0;0;2;2
355030886000015;1;20;1;0;4;0;19;0;0;5;0
355030886000016;1;16;0;0;2;0;14;0;0;5;0
355030886000017;1;15;1;0;5;0;18;0;1;10;0
355030886000018;1;23;1;1;1;0;21;0;0;3;0
355030886000019;1;21;1;0;4;0;17;0;1;5;0
355030886000020;1;19;0;0;3;0;22;1;0;5;0
355030886000021;1;24;0;0;15;0;22;1;0;11;0
355030886000022;1;12;0;0;3;0;6;0;0;2;0
355030886000023;1;12;0;1;4;0;14;0;0;4;0
355030886000024;1;12;1;0;1;0;11;0;0;2;0
355030886000025;1;11;0;0;4;0;17;2;1;4;0
355030886000026;1;7;0;0;6;0;7;3;0;12;0
355030886000027;1;33;0;0;9;2;22;0;0;6;1
355030886000028;1;15;0;1;10;0;14;0;1;6;0
355030886000029;1;12;2;0;17;0;15;1;0;10;0
355030886000030;1;3;0;0;3;0;8;0;1;3;0
