Cod_setor;Situacao_setor;V001;V002;V003
355030851000097;1;107;0;0
355030851000098;1;83;0;0
355030851000099;1;71;0;0
355030851000100;1;41;0;0
355030851000101;1;41;0;0
355030851000102;1;60;0;0
355030851000103;1;32;0;0
355030851000104;1;28;0;0
355030851000105;1;104;0;0
355030851000106;1;42;0;0
355030851000107;1;70;0;0
355030851000108;1;54;0;0
355030851000109;1;64;0;0
355030851000110;1;82;0;0
355030851000111;1;140;0;0
355030851000112;1;124;0;3
355030851000113;1;69;0;0
355030851000114;1;63;0;0
355030851000115;1;114;0;0
355030851000116;1;96;0;0
355030851000117;1;130;1;0
355030851000118;8;140;0;0
355030851000119;8;21;0;0
355030851000120;1;149;0;0
355030851000121;1;86;0;0
355030851000122;1;67;0;0
355030851000123;1;89;0;0
355030851000124;1;21;0;0
355030851000125;1;28;0;0
355030851000126;1;88;0;0
355030851000127;1;13;0;0
355030851000129;1;64;0;0
355030851000130;1;95;0;0
355030851000131;1;74;0;0
355030851000132;1;61;0;0
355030851000133;1;149;0;0
355030851000134;1;71;1;0
355030851000135;1;55;0;0
355030851000136;1;71;0;0
355030851000137;1;39;0;0
355030851000138;1;39;0;0
355030851000139;1;64;0;0
355030851000140;1;56;2;0
355030851000141;1;90;0;0
355030851000142;1;90;0;0
355030851000145;1;22;0;0
355030851000146;1;73;0;0
355030851000147;1;86;0;1
355030851000148;1;115;0;0
355030851000149;1;136;0;0
355030851000150;1;19;0;0
355030851000151;1;57;0;0
355030851000152;1;73;0;0
355030851000153;1;70;0;0
355030851000154;1;47;0;0
355030851000155;1;71;0;0
355030851000156;1;18;0;0
355030851000157;1;68;0;0
355030851000158;1;29;0;0
355030851000159;1;46;0;0
355030851000160;1;57;0;0
355030851000161;1;50;0;0
355030851000162;1;56;0;0
355030851000163;4;32;0;0
355030851000164;4;10;0;0
355030851000165;4;53;0;0
355030851000166;1;103;0;0
355030851000170;1;42;0;0
355030851000171;1;37;0;0
355030851000172;1;57;0;0
355030851000173;1;53;0;0
355030851000174;1;56;0;0
355030851000175;1;58;0;0
355030851000176;1;58;0;0
355030851000177;1;51;0;0
355030851000178;1;24;0;0
355030851000179;1;72;0;0
355030851000180;1;31;0;0
355030851000181;1;121;0;0
355030851000182;1;105;0;0
355030851000183;1;91;0;0
355030851000184;1;88;0;0
355030852000001;3;2;X;X
355030852000002;3;84;0;0
355030852000003;1;90;0;0
355030852000004;1;28;0;0
355030852000005;7;68;0;0
355030852000006;8;119;0;9
355030852000007;8;259;0;0
355030852000008;3;24;0;0
355030852000009;3;14;0;0
355030852000010;8;11;0;0
355030852000011;8;36;0;0
355030852000012;8;106;0;0
355030852000013;8;1;X;X
355030852000014;8;3;X;X
355030852000015;8;4;X;X
355030852000016;8;0;0;0
355030852000018;8;30;0;0
355030852000019;8;7;0;0
355030852000021;4;19;0;0
355030852000022;8;31;0;0
355030852000025;8;52;0;0
355030852000026;7;3;0;0
355030852000027;8;2;X;X
355030852000029;8;33;0;0
355030852000030;8;17;0;0
355030852000031;8;3;0;0
355030852000032;8;75;0;0
355030852000033;3;8;0;0
355030852000040;8;11;0;0
355030852000041;8;8;0;0
355030852000043;8;37;0;0
355030852000044;8;7;0;0
355030852000045;8;0;X;X
355030852000046;8;22;0;0
355030852000048;8;63;0;0
355030852000051;8;2;X;X
355030852000053;8;22;0;0
355030852000056;8;130;0;0
355030852000057;8;1;X;X
355030852000059;8;7;0;0
355030852000061;8;33;0;0
355030852000063;8;8;0;0
355030852000064;8;6;0;0
355030852000065;8;1;0;0
355030852000071;3;9;0;0
355030853000001;1;60;0;0
355030853000002;1;75;0;1
355030853000003;1;35;0;0
355030853000004;1;82;0;0
355030853000005;1;70;0;0
355030853000006;1;68;0;0
355030853000007;1;45;0;0
355030853000008;1;41;0;0
355030853000009;1;124;0;0
355030853000010;1;141;0;0
355030853000011;1;39;0;0
355030853000012;1;24;0;0
355030853000013;1;51;0;0
355030853000014;1;50;0;0
355030853000015;1;27;0;0
355030853000016;1;48;0;1
355030853000017;1;50;0;0
355030853000018;1;83;0;0
355030853000019;1;35;0;0
355030853000020;1;55;0;0
355030853000021;1;82;1;0
355030853000022;1;47;0;0
355030853000023;1;21;0;0
355030853000024;1;75;2;0
355030853000025;1;21;0;0
355030853000026;1;40;0;0
355030853000027;1;22;0;0
355030853000028;1;48;0;0
355030853000029;1;64;0;0
355030853000030;1;52;0;0
355030853000031;1;17;0;0
355030853000032;1;20;0;0
355030853000033;1;95;0;0
355030853000034;1;45;0;0
355030853000035;1;48;1;0
355030853000036;1;42;0;0
355030853000037;1;55;0;0
355030853000038;1;81;0;0
355030853000039;1;73;0;0
355030853000040;1;35;0;0
355030853000041;1;67;0;0
355030853000042;1;50;0;0
355030853000043;1;38;0;0
355030853000044;1;59;0;0
355030853000045;1;91;0;0
355030853000046;1;33;0;0
355030853000047;1;34;0;0
355030853000048;1;73;0;0
355030853000049;1;42;0;0
355030853000050;1;56;0;0
355030853000051;1;38;0;0
355030853000052;1;145;0;0
355030853000053;1;81;0;0
355030853000054;1;59;0;0
355030853000055;1;57;1;0
355030853000056;1;119;1;0
355030853000057;1;44;0;0
355030853000058;1;62;0;0
355030853000059;1;70;0;0
355030853000060;1;34;0;0
355030853000061;1;54;0;0
355030853000062;1;62;0;0
355030853000063;1;26;0;0
355030853000064;1;39;0;0
355030853000065;1;75;0;0
355030853000066;1;47;0;0
355030853000067;1;70;0;0
355030853000068;1;60;0;0
355030853000069;1;65;0;1
355030853000070;1;58;0;0
355030853000071;1;152;0;0
355030853000072;1;59;0;0
355030853000073;1;53;0;0
355030853000074;1;113;0;0
355030853000075;1;42;0;0
355030853000076;1;24;0;0
355030853000077;1;51;0;0
355030853000078;1;43;0;0
355030853000079;1;82;0;0
355030853000080;1;46;0;0
355030853000081;1;39;0;0
355030853000082;1;12;0;0
355030853000083;1;57;0;0
355030853000084;1;13;1;0
355030853000085;1;74;0;0
355030853000086;1;83;0;0
355030853000087;1;63;0;0
355030853000088;1;35;0;0
355030853000089;1;61;0;0
355030853000090;1;59;3;4
355030853000091;1;57;4;0
355030853000092;1;29;0;0
355030853000093;1;85;0;0
355030853000094;1;52;0;0
355030853000095;1;162;0;0
355030853000096;1;78;0;0
355030853000097;1;51;0;0
355030853000098;1;52;0;0
355030853000099;1;46;0;0
355030853000100;1;152;0;0
355030853000101;1;97;0;0
355030853000102;1;28;0;0
355030853000103;1;61;0;0
355030853000104;1;115;0;0
355030853000105;1;57;0;0
355030853000107;1;21;0;0
355030853000108;1;47;0;0
355030853000109;1;22;0;0
355030853000110;1;36;0;0
355030853000111;1;85;0;0
355030853000112;1;106;0;0
355030853000113;1;29;0;0
355030853000114;1;26;0;2
355030853000115;1;73;0;0
355030853000116;1;260;0;0
355030853000117;1;34;0;0
355030853000118;1;84;0;0
355030853000119;1;59;0;0
355030853000120;1;39;0;0
355030853000121;1;68;0;0
355030853000122;1;59;0;0
355030853000123;1;23;0;0
355030853000124;1;61;0;0
355030853000125;1;70;0;0
355030853000126;1;48;0;0
355030853000127;1;17;0;0
355030853000128;1;85;0;0
355030853000129;1;20;0;0
355030853000130;1;54;0;0
355030853000131;1;43;0;0
355030853000132;1;45;0;0
355030853000133;1;43;0;0
355030854000001;1;28;0;0
355030854000002;1;51;0;0
355030854000003;1;22;0;0
355030854000004;1;22;0;0
355030854000005;1;22;0;0
355030854000006;1;74;0;0
355030854000007;1;31;0;0
355030854000008;1;26;0;0
355030854000009;1;18;0;0
355030854000010;1;15;0;0
355030854000011;1;140;0;0
355030854000012;1;94;0;0
355030854000013;1;49;0;0
355030854000014;1;81;0;0
355030854000015;1;67;0;1
355030854000016;1;41;0;0
355030854000017;1;50;0;0
355030854000018;1;63;0;0
355030854000019;1;20;0;0
355030854000020;1;29;0;0
355030854000021;1;59;0;0
355030854000022;1;47;0;0
355030854000023;1;8;0;0
355030854000024;1;45;0;0
355030854000025;1;16;0;0
355030854000026;1;56;0;0
355030854000027;1;10;0;0
355030854000028;1;47;0;0
355030854000029;1;35;0;0
355030854000030;1;37;0;0
355030854000032;1;56;0;0
355030854000033;1;247;0;0
355030854000034;1;110;0;0
355030854000035;1;108;0;0
355030854000036;1;37;0;0
355030854000037;1;49;0;0
355030854000038;1;110;0;4
355030854000039;1;29;0;0
355030854000040;1;14;0;0
355030854000041;1;195;0;0
355030854000042;1;22;0;0
355030854000043;1;26;0;0
355030854000044;1;41;0;0
355030854000045;1;19;0;0
355030854000046;1;23;0;0
355030854000047;1;20;0;0
355030854000048;1;49;0;0
355030854000049;1;16;0;0
355030854000050;1;24;0;0
355030854000051;1;65;0;0
355030854000052;1;51;0;0
355030854000053;1;26;0;0
355030854000054;1;209;1;0
355030854000055;1;157;2;0
355030854000056;1;69;0;0
355030854000057;1;16;0;0
355030854000058;1;229;1;0
355030854000059;1;72;0;0
355030854000060;1;233;0;0
355030854000061;1;57;0;0
355030854000062;1;36;0;0
355030854000063;1;75;0;0
355030854000064;1;9;0;0
355030854000065;1;30;0;0
355030854000066;1;56;0;0
355030854000067;1;30;0;0
355030854000068;1;33;0;0
355030854000069;1;36;0;0
355030854000070;1;65;0;0
355030854000071;1;67;0;0
355030854000072;1;55;0;0
355030854000073;1;52;0;0
355030854000074;1;24;0;0
355030854000075;1;84;0;0
355030854000076;1;26;0;0
355030854000077;1;20;0;0
355030854000078;1;18;0;0
355030854000079;1;21;0;0
355030854000080;1;24;0;0
355030854000081;1;44;0;0
355030854000082;1;15;0;0
355030854000083;1;66;0;0
355030854000084;1;25;0;0
355030854000085;1;59;0;0
355030854000086;1;39;0;0
355030854000087;1;10;0;0
355030854000088;1;28;0;0
355030854000089;1;49;1;0
355030854000090;1;87;5;0
355030854000091;1;109;0;0
355030854000093;1;20;0;0
355030854000094;1;46;0;1
355030854000095;1;51;0;0
355030854000096;1;76;0;0
355030854000097;1;25;0;0
355030854000098;1;0;X;X
355030854000099;1;23;0;0
355030854000100;1;13;0;0
355030854000101;1;13;0;0
355030854000102;1;7;X;X
355030854000103;1;20;0;0
355030854000104;1;20;0;0
355030854000105;1;28;0;0
355030854000106;1;71;0;0
355030854000107;1;10;0;0
355030854000108;1;27;0;0
355030854000109;1;48;0;0
355030854000110;1;36;0;0
355030854000111;1;29;0;0
355030854000112;1;19;0;0
355030854000113;1;7;0;0
355030854000116;1;55;0;0
355030854000117;1;26;0;2
355030854000118;1;30;0;0
355030854000119;1;18;0;0
355030854000120;1;11;1;0
355030854000121;1;27;0;0
355030854000123;1;21;0;0
355030854000124;1;13;0;0
355030854000125;1;19;0;0
355030854000126;1;16;0;0
355030854000127;1;58;0;0
355030854000128;1;33;0;0
355030854000129;1;14;0;0
355030854000130;1;17;0;0
355030854000131;1;26;0;0
355030854000132;1;47;0;0
355030854000133;1;8;0;0
355030855000001;1;72;0;0
355030855000002;1;147;0;0
355030855000003;1;13;0;0
355030855000004;1;154;0;7
355030855000005;1;168;0;0
355030855000006;3;8;0;0
355030855000007;3;32;0;0
355030855000008;3;125;1;0
355030855000009;3;28;0;0
355030855000010;1;130;0;0
355030855000011;1;128;0;1
355030855000012;1;141;0;0
355030855000013;1;138;0;0
355030855000014;1;263;0;0
355030855000015;1;115;0;0
355030855000016;1;43;0;0
355030855000017;1;144;0;2
355030855000018;1;118;0;0
355030855000019;1;172;0;0
355030855000020;1;155;0;0
355030855000021;1;202;0;0
355030855000022;1;68;0;0
355030855000023;1;69;0;0
355030855000024;1;46;0;0
355030855000025;1;92;0;0
355030855000026;1;95;0;0
355030855000027;1;119;0;1
355030855000028;1;70;0;0
355030855000029;1;72;0;0
355030855000030;1;74;0;0
355030855000031;1;107;0;0
355030855000032;1;209;1;0
355030855000033;1;202;1;1
355030855000034;1;86;0;0
355030855000035;1;144;0;0
355030855000036;1;140;0;0
355030855000037;1;110;0;0
355030855000038;1;210;0;0
355030855000039;1;154;1;0
355030855000040;1;144;0;0
355030855000041;1;217;0;0
355030855000042;1;134;0;0
355030855000043;1;114;1;0
355030855000044;1;214;0;0
355030855000045;1;30;0;0
355030855000046;1;199;0;0
355030855000047;1;79;1;0
355030855000048;1;254;0;0
355030855000049;1;50;1;0
355030855000050;1;100;0;0
355030855000051;1;135;0;0
355030855000052;1;221;0;1
355030855000053;1;162;0;0
355030855000054;3;189;0;0
355030855000055;3;133;0;0
355030855000056;1;436;0;1
355030855000057;3;29;0;0
355030855000059;1;169;0;0
355030855000060;1;5;0;0
355030855000061;1;0;X;X
355030855000062;1;145;0;0
355030855000063;1;260;0;0
355030855000064;1;259;0;0
355030855000065;1;71;0;0
355030855000066;1;106;0;0
355030855000067;1;99;0;0
355030855000068;1;107;0;0
355030855000069;1;88;0;0
355030855000070;1;115;0;0
355030855000071;1;262;0;0
355030855000072;1;11;0;0
355030855000073;1;179;0;0
355030855000074;1;113;0;0
355030855000075;1;48;0;0
355030855000076;1;165;0;0
355030855000077;1;111;0;0
355030855000078;3;273;0;1
355030855000079;3;322;0;0
355030855000080;3;139;0;2
355030855000081;3;217;0;0
355030855000082;3;68;0;0
355030855000083;3;188;0;0
355030855000084;3;139;0;0
355030855000085;3;185;0;0
355030855000086;3;293;0;0
355030855000087;3;206;0;0
355030855000088;3;345;2;0
355030855000089;3;111;0;0
355030855000090;3;54;0;0
355030855000091;3;29;0;0
355030855000092;1;467;0;0
355030855000093;3;1;0;0
355030855000094;1;131;0;0
355030855000095;1;254;0;3
355030855000096;1;392;0;0
355030855000097;1;227;0;8
355030855000098;3;486;0;0
355030855000099;3;238;0;0
355030855000100;3;225;1;0
355030855000101;1;34;0;0
355030855000102;1;263;0;5
355030855000103;1;159;1;7
355030855000104;8;47;0;0
355030855000105;3;155;0;0
355030855000106;3;18;0;0
355030855000107;8;242;8;5
355030855000108;3;61;0;0
355030855000109;8;106;1;0
355030855000110;3;57;0;0
355030855000111;3;80;0;0
355030855000113;3;243;0;0
355030855000114;3;81;0;0
355030855000115;3;106;0;0
355030855000116;3;459;0;0
355030855000118;3;32;0;0
355030855000119;3;190;0;2
355030855000120;3;14;0;0
355030855000121;3;143;0;0
355030855000122;3;22;0;0
355030855000123;3;20;0;0
355030855000124;1;12;0;0
355030855000125;1;178;2;0
355030855000126;1;273;0;0
355030855000127;1;101;0;0
355030855000128;1;73;0;0
355030855000129;1;180;0;0
355030855000130;1;81;0;0
355030855000131;1;145;0;0
355030855000132;1;162;0;0
355030855000133;1;68;0;1
355030855000134;1;92;0;0
355030855000135;1;131;0;0
355030855000136;1;90;0;0
355030855000138;1;363;0;0
355030855000139;2;112;0;0
355030855000140;3;134;0;0
355030855000141;3;59;0;0
355030855000142;1;18;0;0
355030855000143;8;65;0;0
355030855000144;1;3;X;X
355030855000145;8;27;0;0
355030855000146;8;48;0;0
355030855000148;8;22;0;0
355030855000149;8;15;0;0
355030855000150;8;18;0;0
355030855000151;1;89;0;0
355030855000152;8;73;0;0
355030855000153;8;65;0;0
355030855000155;8;3;0;0
355030855000156;8;27;0;0
355030855000157;8;60;0;0
355030855000158;8;10;0;0
355030855000160;8;1;X;X
355030855000162;1;9;0;0
355030855000163;1;54;0;0
355030855000165;1;35;0;0
355030855000166;8;29;0;0
355030855000170;8;14;0;0
355030855000171;8;21;0;0
355030855000180;8;21;0;0
355030855000182;8;29;0;0
355030855000183;8;13;0;0
355030855000185;8;0;X;X
355030855000186;1;67;0;0
355030855000187;8;21;0;0
355030855000188;3;85;0;0
355030855000193;1;16;0;0
355030855000196;1;23;0;0
355030855000200;8;10;0;0
355030855000201;8;11;0;0
355030855000204;8;15;0;0
355030855000205;8;5;0;0
355030855000206;8;19;0;0
355030855000208;8;45;0;0
355030855000212;8;33;0;0
355030855000213;8;5;0;0
355030855000214;8;277;0;0
355030855000215;8;22;0;0
355030855000216;8;44;0;0
355030855000217;8;36;0;0
355030855000218;8;9;0;0
355030855000219;1;10;0;0
355030855000220;1;80;0;0
355030855000221;8;1;X;X
355030855000222;8;5;0;0
355030855000223;8;0;X;X
355030855000224;8;5;0;0
355030855000225;8;23;0;0
355030855000226;8;29;0;0
355030855000227;8;2;X;X
355030855000228;8;10;0;0
355030855000229;8;17;0;0
355030855000230;3;80;0;0
355030855000231;3;46;0;0
355030855000232;8;6;0;0
355030855000233;8;11;0;0
355030855000234;8;15;0;0
355030855000235;8;12;0;0
355030855000236;8;25;0;0
355030855000237;1;62;0;2
355030855000239;8;3;X;X
355030855000240;3;0;X;X
355030855000241;8;5;0;0
355030855000245;8;4;0;0
355030855000246;8;1;0;0
355030855000247;8;42;0;0
355030855000248;8;116;0;0
355030855000249;8;53;0;0
355030855000250;1;20;0;0
355030855000251;1;8;0;0
355030855000253;8;54;0;0
355030855000255;1;130;0;0
355030855000256;8;10;0;0
355030855000257;8;2;X;X
355030855000258;8;6;0;0
355030855000264;1;62;0;0
355030855000266;8;37;0;0
355030855000268;1;16;0;0
355030855000270;8;59;0;0
355030855000271;8;27;0;0
355030855000272;4;144;0;0
355030855000273;3;103;0;2
355030855000274;8;5;X;X
355030855000275;8;215;1;0
355030855000276;8;0;X;X
355030855000277;8;1;0;0
355030855000278;8;1;0;0
355030855000279;8;11;0;0
355030855000283;8;16;0;0
355030855000285;8;3;0;0
355030855000287;3;98;0;0
355030855000289;8;142;0;0
355030855000291;3;32;0;0
355030855000293;3;42;0;0
355030855000294;8;0;X;X
355030855000295;3;95;0;0
355030855000297;8;13;0;0
355030855000298;8;5;X;X
355030855000300;8;6;0;0
355030855000301;8;5;0;0
355030855000302;8;126;0;0
355030855000304;8;0;X;X
355030855000307;8;34;0;0
355030855000311;8;0;X;X
355030855000312;4;84;0;0
355030855000316;8;17;0;0
355030855000319;1;307;0;0
355030855000320;1;51;0;0
355030855000321;1;67;0;0
355030855000322;1;83;1;0
355030855000323;1;48;0;0
355030855000324;1;132;0;0
355030855000325;1;186;0;0
355030855000326;1;38;0;0
355030855000327;1;17;0;0
355030855000328;1;85;0;0
355030855000329;1;130;0;0
355030855000330;1;98;0;0
355030855000331;1;72;0;0
355030855000332;1;120;0;0
355030855000333;1;21;0;4
355030855000334;1;109;0;0
355030855000335;1;68;0;0
355030855000336;1;51;0;0
355030856000001;1;87;0;1
355030856000002;1;133;0;0
355030856000003;1;64;0;0
355030856000004;1;62;0;0
355030856000005;1;102;0;0
355030856000006;1;48;0;0
355030856000007;1;69;0;0
355030856000008;1;67;0;0
355030856000009;1;82;0;0
355030856000010;1;84;0;0
355030856000011;1;62;6;0
355030856000012;1;65;1;0
355030856000013;1;82;0;0
355030856000014;1;52;0;0
355030856000015;1;75;0;0
355030856000016;1;62;0;0
355030856000017;1;52;1;0
355030856000018;1;138;23;0
355030856000019;1;72;0;0
355030856000020;1;254;2;0
355030856000021;1;121;0;0
355030856000022;1;63;0;0
355030856000023;1;106;0;6
355030856000024;1;31;0;0
355030856000025;1;111;0;2
355030856000026;1;74;0;0
355030856000027;1;42;0;0
355030856000028;1;107;0;0
355030857000001;1;137;0;0
355030857000002;1;74;1;0
355030857000003;1;259;0;0
355030857000004;1;145;1;0
355030857000005;1;199;0;0
355030857000006;1;115;0;0
355030857000007;1;139;0;0
355030857000008;1;52;0;0
355030857000009;1;30;0;0
355030857000010;1;160;0;0
355030857000011;1;100;0;0
355030857000012;1;112;0;0
355030857000013;1;128;0;0
355030857000014;1;0;X;X
355030857000015;1;269;0;0
355030857000016;1;89;0;0
355030857000017;1;73;0;0
355030857000018;1;86;0;0
355030857000019;1;181;0;0
355030857000020;1;181;0;0
355030857000021;1;107;0;0
355030857000022;1;140;0;0
355030857000023;1;122;0;0
355030857000024;1;141;0;0
355030857000025;1;207;0;0
355030857000026;1;205;0;0
355030857000027;1;98;0;0
355030857000028;1;172;1;0
355030857000029;1;165;0;0
355030857000030;1;133;0;0
355030857000031;1;46;0;0
355030857000032;1;127;0;0
355030857000033;1;83;0;0
355030857000034;1;123;1;0
355030857000035;1;329;1;0
355030857000036;1;164;1;0
355030857000037;1;136;0;0
355030857000038;1;427;0;0
