Cod_setor,Situacao_setor,V022,5a15salarios,15oumais
355030808000060,1,176920,19000,37000
355030808000061,1,557715,224412,188686
355030808000062,1,472673,289090,83310
355030808000063,1,666750,410270,136200
355030808000064,1,805981,470305,201500
355030808000065,1,157678,3000,0
355030808000066,1,495023,196700,185500
355030808000067,1,155105,52800,8000
355030808000068,1,471491,186160,217800
355030808000069,1,668002,405482,166600
355030808000070,1,426601,291250,100400
355030808000071,1,188721,98606,0
355030808000072,1,269650,191050,10000
355030808000073,1,319641,227603,35200
355030808000075,1,1242048,395910,817500
355030808000076,1,520985,328900,69800
355030808000077,1,794930,531990,94900
355030808000078,1,424764,246200,53000
355030808000079,1,493701,334084,24000
355030809000001,1,265440,142600,11000
355030809000002,1,381325,161100,58000
355030809000003,1,881315,494000,138000
355030809000004,1,625656,244753,189400
355030809000005,1,369633,201665,61600
355030809000006,1,413256,190600,72000
355030809000007,1,233615,98300,40000
355030809000008,1,261984,97700,18500
355030809000009,1,509320,234900,66000
355030809000010,1,321806,119400,85000
355030809000011,1,479283,179002,79000
355030809000012,1,507789,280923,71300
355030809000013,1,612722,300851,64000
355030809000014,1,466314,176300,8500
355030809000015,1,300177,129450,27000
355030809000016,1,324704,129900,74400
355030809000017,1,290909,121300,20000
355030809000018,1,522883,211700,73100
355030809000019,1,357556,99100,56000
355030809000020,1,287408,87615,49000
355030809000021,1,221392,0,0
355030809000022,1,308061,73250,20000
355030809000023,1,514187,203900,36000
355030809000024,1,193491,34640,0
355030809000025,1,197822,66500,0
355030809000026,1,329873,87700,25000
355030809000027,1,422126,74100,0
355030809000028,1,33210,13000,0
355030809000029,1,221586,57100,19000
355030809000030,1,312344,142600,38000
355030809000031,1,487950,276700,86300
355030809000032,1,128449,26000,0
355030809000033,1,173192,48420,0
355030809000034,1,351397,93800,28000
355030809000035,1,361120,139400,36000
355030809000036,1,242463,64900,12860
355030809000037,1,138629,6000,0
355030809000038,1,19466,4000,0
355030809000039,1,248028,94800,8000
355030809000040,1,798536,365400,141200
355030809000041,1,205690,71500,28000
355030809000042,1,61210,14200,32500
355030809000043,1,479858,169301,100000
355030809000044,1,111588,0,0
355030809000045,1,82134,8800,0
355030809000046,1,31000,30000,0
355030809000047,1,420723,273500,63000
355030809000048,1,197135,75674,0
355030809000049,1,750830,461800,140000
355030809000050,1,624492,311450,28000
355030810000001,1,152112,25800,0
355030810000002,1,155763,10400,0
355030810000003,1,112990,32500,18000
355030810000004,1,842987,231432,0
355030810000005,1,256450,47000,0
355030810000006,1,256247,54750,15000
355030810000007,1,168570,41500,8000
355030810000008,1,192930,32940,38000
355030810000009,1,339148,31500,12500
355030810000010,1,207116,52300,33000
355030810000011,1,471229,262000,43800
355030810000012,1,536802,287051,85200
355030810000013,1,208071,40800,11000
355030810000014,1,403011,119900,45000
355030810000015,1,273225,36000,48000
355030810000016,1,114115,31500,0
355030810000017,1,126510,15000,11000
355030810000018,1,318676,93200,21000
355030810000019,1,356038,141100,36000
355030810000020,1,389761,77052,51300
355030810000021,1,485471,253400,59500
355030810000022,1,327465,107450,0
355030810000023,1,39330,6300,0
355030810000024,1,338929,126400,40000
355030810000025,1,446763,127950,18000
355030810000026,1,162471,41000,86900
355030810000027,1,624399,191196,253000
355030810000028,1,175897,61652,39000
355030810000029,1,86050,28500,0
355030810000030,1,306510,102000,32000
355030810000031,1,150411,54000,0
355030810000032,1,492964,174952,111630
355030810000033,1,180298,48700,0
355030810000034,1,180131,56451,0
355030810000035,1,563977,329326,71000
355030810000036,1,564235,262030,108000
355030810000037,1,491007,258078,68000
355030810000038,1,428368,243700,18500
355030810000039,1,416525,126300,53100
355030810000040,1,165145,32300,0
355030810000041,1,110455,20000,9000
355030810000042,1,169826,11101,0
355030810000043,1,132844,16800,0
355030810000044,1,247770,125657,0
355030810000045,1,260752,101100,0
355030810000046,1,597647,288600,102500
355030810000047,1,61150,9300,0
355030810000048,1,66156,13055,0
355030810000049,1,127889,11900,0
355030810000050,1,667180,336700,129000
355030810000051,1,118476,40000,0
355030810000052,1,205162,81300,8000
355030810000053,1,637611,336200,35000
355030810000054,1,616188,296010,156500
355030810000055,1,0,0,0
355030810000056,1,304670,132900,60500
355030811000001,1,303611,78251,0
355030811000002,1,152921,24000,0
355030811000003,1,283251,25220,0
355030811000004,1,322121,65758,0
355030811000005,1,335337,91790,9000
355030811000006,1,158009,27500,0
355030811000007,1,332526,0,12000
355030811000008,1,263262,69105,10000
355030811000009,1,177501,12700,0
355030811000010,1,301602,62000,0
355030811000011,1,194382,18000,0
355030811000012,1,275472,48530,0
355030811000013,1,56492,5000,0
355030811000014,1,234845,13800,0
355030811000015,1,245873,10000,15100
355030811000016,1,124900,13900,0
355030811000017,1,225583,19500,20000
355030811000018,1,178030,29000,0
355030811000019,1,121946,6000,0
355030811000020,1,138565,0,0
355030811000021,1,144842,27200,0
355030811000022,1,136111,3500,0
355030811000023,1,90810,10500,0
355030811000024,1,210447,42000,8000
355030811000025,1,172450,19300,13000
355030811000026,1,170199,3000,0
355030811000027,1,123474,14000,0
355030811000028,1,22890,0,0
355030811000029,1,122630,32700,0
355030811000030,1,115965,48500,8000
355030811000031,1,200830,5000,0
355030811000032,1,67410,7800,0
355030811000033,1,212145,39700,0
355030811000034,1,171239,45200,0
355030811000035,1,244007,33800,0
355030811000036,1,323198,59000,0
355030811000037,1,68660,3400,0
355030811000038,1,431643,153050,18500
355030811000039,1,694143,309600,36000
355030811000040,1,588620,306500,42000
355030811000041,1,592541,354300,38000
355030811000042,1,431186,217891,28000
355030811000043,1,607360,339330,46800
355030811000044,1,184626,46900,18000
355030811000045,1,247971,73600,17000
355030811000046,1,280098,39600,29000
355030811000047,1,386555,72200,0
355030811000048,1,25536,8000,8500
355030811000049,1,60700,22800,0
355030811000050,1,111382,24500,10000
355030811000051,1,221560,46429,0
355030811000052,1,184555,23700,8000
355030811000053,1,130638,22000,0
355030811000054,1,144780,91600,0
355030811000055,1,46750,0,0
355030811000056,1,131795,3000,0
355030811000057,1,245869,52100,22000
355030811000058,1,214860,37500,0
355030811000059,1,66570,13800,0
355030811000060,1,162160,6000,12000
355030811000061,1,337784,72900,0
355030811000062,1,230691,35500,0
355030811000063,1,204057,42200,20000
355030811000064,1,293481,67800,20000
355030811000065,1,194809,44202,0
355030811000066,1,90450,13200,8000
355030811000067,1,214540,53700,0
355030811000068,1,300787,6000,0
355030811000069,1,179509,64300,0
355030811000070,1,285437,52100,0
355030811000071,1,296810,39110,26000
355030811000072,1,254549,44700,21200
355030811000073,1,301012,101950,8000
355030811000074,1,417454,150655,30000
355030811000075,1,458584,160200,12000
355030811000076,1,185796,47000,0
355030811000077,1,300863,46900,0
355030811000078,1,137911,7600,10000
355030811000079,1,191499,9400,0
355030811000080,1,51715,6000,0
355030811000081,1,339324,6500,0
355030811000082,1,200736,49768,0
355030811000083,1,185235,48600,0
355030811000084,1,112130,6300,0
355030811000085,1,220660,45000,0
355030811000086,1,172820,20300,0
355030811000087,1,312083,66900,15000
355030811000088,4,15323,0,0
355030811000089,1,103712,3000,0
355030811000090,1,179188,3000,0
355030811000091,1,303343,21900,0
355030811000092,1,245271,3000,0
355030811000093,1,167357,3000,0
355030811000094,1,247678,20000,0
355030811000095,1,194392,16000,0
355030811000096,1,163020,0,0
355030811000097,1,229227,14700,0
355030811000098,1,154193,20500,0
355030811000099,1,243848,32500,0
355030811000100,1,162147,21800,0
355030811000101,1,124209,0,0
355030811000102,1,212570,80900,19000
355030811000103,1,78910,9100,8000
355030811000104,1,121150,17700,0
355030811000105,1,182837,31600,0
355030811000106,1,200355,62800,0
355030811000107,1,466264,155000,20000
355030811000108,1,148753,28900,0
355030811000109,1,304226,20600,9000
355030811000110,1,217635,45200,0
355030811000111,1,503054,117200,32000
355030811000112,1,307481,153950,17800
355030811000113,1,342339,75243,0
355030811000114,1,221896,25900,10000
355030811000115,1,441868,126600,8000
355030811000116,1,366691,76951,8500
355030811000117,1,148850,10000,0
355030811000118,1,33690,3000,0
355030811000119,1,275664,37300,28000
355030811000120,1,154833,25400,22000
355030811000121,1,317664,68000,36800
355030811000122,1,290500,43350,28000
355030811000123,1,172060,32600,0
355030811000124,1,341832,102505,66000
355030811000125,1,221829,64089,10000
355030811000126,1,395458,107000,44680
355030811000127,1,184867,52900,0
355030811000128,1,76160,25000,0
355030811000129,1,467498,141800,18000
355030811000130,1,371827,90760,8000
355030811000131,1,250724,32751,10800
355030811000132,1,135772,16000,0
355030811000133,1,152107,32100,0
355030811000134,1,250770,31300,0
355030811000135,1,128720,26800,0
355030811000136,1,156680,11000,0
355030811000137,1,435121,69400,10000
355030811000138,1,300925,19600,47000
355030811000139,1,128746,2800,10000
355030811000140,1,807158,168800,8000
355030811000141,1,79722,0,0
355030811000142,1,138524,10000,0
355030811000143,1,209144,7000,0
355030811000144,1,48440,0,0
355030811000145,1,170435,9300,0
355030811000146,1,116430,0,0
355030811000147,1,73210,0,0
355030811000148,1,182548,10000,0
355030811000149,1,137210,19900,0
355030811000150,1,136790,25700,8000
355030811000151,1,329200,16500,0
355030811000152,1,200255,23000,10000
355030811000153,1,226310,63900,0
355030811000154,1,355172,88600,36400
355030811000155,1,142339,26200,10000
355030811000156,1,198104,20300,10000
355030811000157,1,295683,60830,22000
355030811000158,1,106328,21000,0
355030811000159,1,333824,82700,10000
355030811000160,1,163016,18200,0
355030811000161,1,165865,20700,15000
355030811000162,1,245031,40300,0
355030811000163,1,62738,7500,0
355030811000164,1,274504,16000,0
355030811000165,1,231450,25400,0
355030811000166,1,95658,3900,0
355030811000167,1,81740,4000,0
355030811000168,1,162963,0,0
355030811000169,1,125731,2800,0
355030811000171,1,161166,12800,0
355030811000172,1,193174,3000,0
355030811000173,1,64740,3000,0
355030811000174,1,188987,14000,0
355030811000175,1,45330,5200,0
355030811000176,1,241251,7500,0
355030811000177,1,284798,40300,0
355030811000178,1,322878,48800,9000
355030811000179,1,198358,0,0
355030811000180,1,196722,19800,0
355030811000181,1,183213,17100,0
355030811000182,1,287007,38900,0
355030811000183,1,343902,67300,0
355030811000184,1,175050,9200,0
355030811000185,1,174529,29455,9000
355030811000186,1,199686,3500,0
355030811000187,1,162181,2800,0
355030811000188,1,268396,13000,0
355030811000189,1,286584,17000,0
355030811000190,1,78301,12851,0
355030811000191,1,139994,9000,0
355030811000192,1,192510,0,0
355030811000193,1,233275,11000,0
355030811000194,4,22530,7000,0
355030811000195,1,515554,112603,27200
355030811000196,1,219593,16200,0
355030811000197,1,329056,45388,0
355030811000198,1,118358,7551,0
355030811000199,1,60064,0,0
355030811000200,1,152864,12600,0
355030811000201,1,400122,38400,0
355030811000202,1,237182,26000,0
355030811000203,1,115351,6000,0
355030811000204,1,182995,49530,0
355030811000205,1,264015,84400,9500
355030811000206,1,106436,3000,0
355030811000207,1,101038,14000,0
355030811000208,1,157751,36300,0
355030811000209,1,128094,2700,0
355030811000210,4,212357,12200,0
355030811000211,1,138411,6500,10000
355030811000212,1,103522,0,7800
355030811000213,1,180479,38400,0
355030811000215,1,71188,15500,0
355030811000217,1,329759,44700,0
355030811000218,1,159946,14000,0
355030811000219,8,72848,0,0
355030811000220,1,43991,0,0
355030811000221,8,310124,10000,0
355030811000222,1,137921,6000,0
355030811000223,1,208512,8000,0
355030811000224,1,180462,19500,8000
355030811000225,1,37116,0,0
355030811000226,1,30190,8400,0
355030811000227,1,194779,3300,0
355030811000228,1,30270,0,0
355030811000229,1,120770,20400,0
355030811000230,1,143944,6100,0
355030811000231,1,96160,20000,0
355030811000232,1,119793,22200,0
355030811000233,1,191923,21600,0
355030811000234,1,99644,9300,13000
355030811000235,1,206617,19800,0
355030811000236,1,228222,24500,0
355030811000237,1,177746,37700,8000
355030811000238,1,134414,4500,0
355030811000239,1,227015,17000,22000
355030811000240,1,219469,33800,0
355030811000241,1,131071,12300,0
355030811000242,1,170197,3000,0
355030811000243,1,228497,13000,0
355030811000244,1,286013,7000,8000
355030811000245,1,171879,21900,38800
355030811000246,1,190090,50600,0
355030811000247,1,119463,4000,0
355030811000248,1,224332,50370,0
355030811000249,1,122644,6000,0
355030811000250,1,34429,8000,0
355030811000251,1,82965,5800,0
355030811000252,1,82008,13700,0
355030811000253,1,98799,15821,0
355030811000255,1,161100,0,0
355030811000256,1,341717,25743,0
355030811000257,1,100393,6700,0
355030811000258,1,205456,21750,0
355030811000259,4,235189,14800,0
355030811000260,1,183742,15800,8000
355030811000261,4,306306,77350,0
355030811000262,1,157525,22957,15303
355030811000263,1,104370,6500,0
355030811000265,8,14920,5000,0
355030811000266,8,27150,0,0
355030811000271,1,72000,13500,0
355030811000272,1,129022,27000,0
355030811000273,1,205020,37400,8000
355030811000274,1,178051,28500,18000
355030811000275,1,137236,12800,8000
355030811000276,1,69765,3500,0
355030811000277,1,66520,8800,0
355030811000278,1,128185,21000,33000
355030811000279,1,121371,14800,0
355030811000280,1,147790,28300,0
355030811000281,1,55400,18200,0
355030811000282,1,87060,5800,0
355030811000283,1,97830,3000,8000
355030811000284,1,149194,41000,8000
355030811000285,1,73530,4500,0
355030811000286,1,139259,29300,9500
