Cod_setor,Situacao_setor,V002,V004,Target_2_10_salarios_per_capita
355030881000176,1,385611,0,13
355030881000177,1,484590,1200,31
355030881000178,1,364481,0,12
355030881000179,1,190598,0,15
355030881000180,1,710517,0,6
355030881000181,1,533218,0,19
355030881000182,1,184440,0,0
355030881000183,1,362497,0,17
355030881000184,1,192075,0,11
355030881000185,1,113541,1500,4
355030881000186,1,55575,0,0
355030881000187,8,49281,0,6
355030881000189,2,306170,0,30
355030881000190,2,68374,0,6
355030881000191,2,231619,0,11
355030881000192,1,356615,0,16
355030881000193,1,669655,0,24
355030881000194,1,785214,0,45
355030881000195,1,193143,0,6
355030881000196,1,661630,0,2
355030881000197,1,619979,0,30
355030881000198,1,316905,0,6
355030881000199,1,527379,0,18
355030881000200,1,365074,0,15
355030881000201,1,299900,0,12
355030881000202,1,431425,0,21
355030881000203,1,518510,0,4
355030881000204,1,192858,0,0
355030881000205,1,100740,0,0
355030881000206,1,75010,0,0
355030881000207,1,344973,0,17
355030881000208,1,429110,0,16
355030881000210,8,X,X,0
355030881000211,1,281280,0,16
355030881000212,1,351291,0,30
355030881000213,1,353576,0,33
355030881000214,1,96281,0,8
355030881000215,4,218917,0,16
355030881000216,1,63671,0,6
355030881000217,2,838708,0,45
355030881000218,2,330898,0,22
355030881000219,1,327403,0,8
355030881000220,1,725561,2520,35
355030881000221,1,375637,0,4
355030881000222,1,618643,0,21
355030881000223,1,90475,0,1
355030881000224,1,198429,0,5
355030881000225,1,380323,0,11
355030881000226,1,573924,0,19
355030881000227,1,369211,0,16
355030881000228,1,403548,0,20
355030881000229,8,X,X,0
355030881000230,1,734078,0,57
355030881000231,1,225592,0,7
355030881000232,1,326036,0,12
355030881000234,1,305747,0,14
355030881000235,8,17754,0,0
355030881000236,1,261590,0,1
355030881000237,1,247031,0,8
355030881000238,1,169834,0,5
355030881000239,1,44520,0,1
355030881000240,1,141496,0,6
355030881000241,1,82514,0,1
355030881000242,1,371347,0,13
355030881000243,1,757287,0,91
355030881000244,1,558901,0,60
355030881000245,1,248409,0,30
355030881000246,1,388606,0,24
355030881000247,1,171287,0,43
355030881000248,1,1126471,0,94
355030881000249,1,307291,0,33
355030881000250,1,1446370,0,156
355030881000251,1,144135,0,13
355030881000252,1,286423,0,20
355030881000253,1,127865,0,10
355030881000256,4,179626,0,15
355030881000257,8,55620,0,7
355030881000258,8,8610,0,1
355030881000263,8,X,X,0
355030881000265,8,X,X,0
355030881000266,8,50790,0,4
355030881000268,8,50824,0,4
355030881000270,1,81739,1400,3
355030881000271,1,128450,0,13
355030881000272,1,972183,0,65
355030881000273,2,382427,900,23
355030881000274,8,X,X,0
355030881000275,8,X,X,0
355030881000276,8,6660,0,1
355030881000277,8,12054,0,1
355030881000279,1,132363,0,3
355030881000280,4,586095,0,14
355030881000284,8,X,X,0
355030881000285,1,1237844,0,97
355030881000286,2,80925,0,7
355030881000287,2,562655,0,24
355030881000288,1,910897,600,72
355030881000289,8,X,X,0
355030881000290,2,156260,0,0
355030881000292,1,664363,0,25
355030881000293,1,681358,0,100
355030881000294,1,466990,0,1
355030881000295,1,832030,510,31
355030881000297,1,87105,0,5
355030881000298,1,67280,0,2
355030881000299,1,47630,0,4
355030881000300,1,154660,0,15
355030881000301,1,349015,0,25
355030881000303,1,X,X,0
355030881000304,1,284209,0,18
355030881000305,1,114050,0,6
355030881000306,1,71130,0,7
355030881000307,1,34440,0,1
355030881000308,1,60820,0,1
355030881000309,1,154071,0,8
355030881000310,1,134150,0,4
355030881000311,1,76824,0,3
355030881000312,1,219654,0,7
355030881000315,1,210833,0,13
355030881000316,1,74968,0,5
355030881000317,1,277395,0,11
355030881000318,1,114531,0,3
355030881000319,1,79565,0,2
355030881000320,1,92941,0,5
355030881000321,1,219547,0,13
355030881000322,1,353526,0,17
355030881000323,1,77442,0,3
355030881000324,1,102683,0,1
355030881000325,1,33480,0,0
355030882000001,1,763570,0,104
355030882000002,1,1141296,0,134
355030882000003,1,712431,1020,74
355030882000004,1,590295,0,76
355030882000005,1,754107,1020,80
355030882000006,1,388885,0,44
355030882000007,1,520255,0,88
355030882000008,1,596674,0,58
355030882000009,1,1044601,0,138
355030882000010,1,609445,0,77
355030882000011,1,589407,0,81
355030882000012,1,799821,0,105
355030882000013,1,440586,0,52
355030882000014,1,797957,0,87
355030882000015,1,744395,0,97
355030882000016,1,385737,0,52
355030882000017,1,512522,0,73
355030882000018,1,364087,1200,42
355030882000019,1,786220,0,88
355030882000020,1,1225304,0,129
355030882000021,1,854929,0,115
355030882000022,1,604914,0,69
355030882000023,1,945717,0,114
355030882000024,1,1107165,7600,135
355030882000025,1,1378386,0,178
355030882000026,1,345070,0,36
355030882000027,1,869161,0,115
355030882000028,1,829055,0,81
355030882000029,1,480890,0,42
355030882000030,1,684228,0,87
355030882000031,1,1065515,0,127
355030882000032,1,448788,0,61
355030882000033,1,636065,0,68
355030882000034,1,1084623,0,110
355030882000035,1,899139,0,103
355030882000036,1,564591,0,62
355030882000037,1,516950,0,55
355030882000038,1,671453,0,84
355030882000039,1,650506,1300,84
355030882000040,1,974722,0,108
355030882000041,1,1002173,0,117
355030882000042,1,852315,0,110
355030882000043,1,1365728,0,138
355030882000044,1,1820192,0,169
355030882000045,1,564243,0,73
355030882000046,1,942241,0,115
355030882000047,1,762331,0,98
355030882000048,1,476958,0,63
355030882000049,1,981776,0,126
355030882000050,1,730530,0,75
355030882000051,1,506960,0,46
355030882000052,1,732395,1900,83
355030882000053,1,743279,0,81
355030882000054,1,284272,0,31
355030882000055,1,546167,0,60
355030882000056,1,665427,0,71
355030882000057,1,722480,0,88
355030882000058,1,521130,0,49
355030882000059,1,694535,0,74
355030882000060,1,462393,0,58
355030882000061,1,579408,0,82
355030882000062,1,902717,0,115
355030882000063,1,967330,0,161
355030882000064,1,903348,0,146
355030882000065,1,1825183,0,228
355030882000066,1,1021336,0,119
355030882000067,1,780980,0,107
355030882000068,1,1036368,0,158
355030882000069,1,913171,0,106
355030882000070,1,491811,0,39
355030882000071,1,1302018,0,142
355030882000072,1,1408560,0,124
355030882000074,1,1656624,0,136
355030882000075,1,2648513,0,264
355030882000076,1,758350,0,89
355030882000077,1,1074861,0,159
355030882000078,1,585095,0,98
355030882000079,1,2354506,0,316
355030882000080,1,489761,0,76
355030882000081,1,714556,0,82
355030882000082,1,1163129,0,157
355030882000083,1,720898,0,98
355030882000084,1,542453,0,68
355030882000085,1,421625,0,52
355030882000086,1,653734,0,77
355030882000087,1,1117625,0,121
355030882000088,1,475835,0,60
355030882000089,1,671748,0,63
355030882000090,1,423172,0,52
355030882000091,1,330373,700,30
355030882000092,1,473732,2000,51
355030882000093,1,545826,0,60
355030882000094,1,585480,0,68
355030882000095,1,1036258,0,144
355030882000096,1,415349,0,44
355030882000097,1,439728,1450,51
355030882000098,1,517707,0,54
355030882000099,1,485878,0,55
355030882000100,1,965715,0,114
355030882000101,1,1068715,0,116
355030882000102,1,851248,0,109
355030882000103,1,562268,0,69
355030882000104,1,1139143,0,141
355030882000105,1,661900,3310,88
355030882000106,1,553310,0,73
355030882000107,1,265840,0,27
355030882000108,1,853912,0,121
355030882000109,1,717815,0,126
355030882000110,1,756575,0,118
355030882000111,1,1456834,4690,210
355030882000112,1,697309,0,85
355030882000113,1,643258,0,90
355030882000114,1,341785,0,42
355030882000115,1,950399,0,121
355030882000116,1,425335,0,32
355030882000117,1,455860,0,63
355030882000118,1,458605,0,45
355030882000119,1,631073,0,57
355030882000120,1,379480,0,44
355030882000121,1,830614,0,104
355030882000122,1,537701,0,56
355030882000123,1,518024,0,44
355030882000124,1,681631,0,73
355030882000125,1,488817,0,54
355030882000126,1,389385,0,48
355030882000127,1,X,X,0
355030882000128,1,214406,0,16
355030882000129,1,400670,0,46
355030882000130,1,415660,0,58
355030882000131,1,854446,0,100
355030882000132,1,523691,0,67
355030882000133,1,467212,0,50
355030882000134,1,511746,0,63
355030882000135,1,632247,0,84
355030882000136,1,668056,0,82
355030882000137,1,449562,0,48
355030882000138,1,452990,0,51
355030882000139,1,190680,510,20
355030882000140,1,418263,0,49
355030882000141,1,501090,0,49
355030882000142,1,631826,0,86
355030882000143,1,1022349,0,138
355030882000144,1,558260,0,73
355030882000145,1,313673,0,49
355030882000146,1,440541,0,49
355030882000147,1,351040,0,43
355030882000148,1,586057,0,72
355030882000149,1,444369,0,56
355030882000150,1,641322,0,71
355030882000151,1,444385,0,48
355030882000152,1,498262,0,55
355030882000153,1,2299854,0,268
355030882000154,1,1285617,0,156
355030882000155,1,340206,0,38
355030882000156,1,743270,0,89
355030882000157,1,1290170,0,181
355030882000158,1,567961,0,61
355030882000159,1,955598,0,107
355030882000160,1,484070,0,69
355030882000161,1,1325480,0,166
355030882000162,1,596977,0,62
355030882000163,1,491266,0,66
355030882000164,1,410738,0,52
355030882000165,1,233791,0,18
355030882000166,1,607555,0,63
355030882000167,1,388274,0,45
355030882000168,1,778188,0,106
355030882000169,1,273272,0,24
355030882000170,1,473900,0,58
355030882000171,1,552123,0,67
355030882000172,1,X,X,0
355030882000173,1,1864433,0,198
355030882000174,1,442266,0,52
355030882000175,1,51362,0,2
355030883000001,1,1816452,0,91
355030883000002,1,2084560,0,134
355030883000003,1,3271198,0,236
355030883000004,1,148318,0,6
355030883000005,1,2353830,0,129
355030883000006,1,1773413,600,146
355030883000007,1,404110,0,38
355030883000008,1,709526,0,27
355030883000009,1,92993,1561,3
355030883000010,1,1798791,0,91
355030883000011,1,978187,2400,41
355030883000012,1,641960,0,39
355030883000013,1,1171330,0,22
355030883000014,1,805289,0,26
355030883000015,1,326317,0,13
355030883000016,1,3018124,0,211
355030883000017,1,1064944,0,133
355030883000018,1,1210614,0,133
355030883000019,1,1141596,0,130
355030883000020,1,593495,0,84
355030883000021,1,585998,0,73
355030883000022,1,1465470,0,88
355030883000023,1,8801102,0,559
355030883000024,1,1737710,0,133
355030883000025,1,1217647,0,84
355030883000026,1,1188000,0,118
355030883000027,1,658850,0,29
355030883000028,1,1822551,0,104
355030883000029,1,1528580,0,84
355030883000030,1,1341368,0,126
355030883000031,1,452744,0,26
355030883000032,1,630731,0,4
355030883000033,1,690824,0,18
355030883000034,1,635517,0,17
355030883000035,1,675035,0,29
355030883000036,1,659147,0,14
355030883000037,1,837247,0,36
355030883000038,1,1439904,0,78
355030883000039,1,906081,0,53
355030883000040,1,250757,0,17
355030883000041,1,521630,0,12
355030883000042,1,635861,0,21
355030883000043,1,89916,0,7
355030883000044,1,370057,0,10
355030883000045,1,567655,0,48
355030883000046,1,938265,0,35
355030883000047,1,141622,0,10
355030883000048,1,1053892,1210,99
355030883000049,1,1320016,0,158
355030883000050,1,181291,0,14
355030883000051,1,562164,0,12
355030883000052,1,282941,0,15
355030883000053,1,990310,0,22
355030883000054,1,728800,0,40
355030883000055,1,793519,0,79
355030883000056,1,166319,0,4
355030883000057,1,3765210,0,198
355030883000058,1,2506070,6000,96
355030883000059,1,1136801,0,63
355030883000060,1,1424465,0,92
355030883000061,1,303320,0,33
355030883000062,1,683164,0,87
355030883000063,1,608646,0,74
355030883000064,1,854796,0,78
355030883000065,1,599370,0,77
355030883000066,1,837010,0,51
355030883000067,1,618034,0,75
355030883000068,1,46862,0,2
355030883000069,1,391799,200,23
355030883000070,1,923855,0,34
355030883000071,1,712553,0,43
355030883000072,1,61172,0,2
355030883000073,1,133377,0,2
355030883000074,1,227072,0,1
355030883000075,1,897297,0,46
355030883000076,1,292987,0,18
355030883000077,1,582900,0,77
355030883000078,1,853496,0,98
355030883000079,1,578931,0,70
355030883000080,1,587730,0,79
355030883000081,1,478300,0,67
355030883000082,1,2131950,0,97
355030883000083,1,1575950,0,55
355030883000084,1,561352,0,53
355030883000085,1,146133,0,6
355030883000086,1,788339,0,92
355030883000087,1,279061,0,10
355030883000088,1,1104130,0,63
355030883000089,1,711050,0,50
355030883000090,1,1086026,0,90
355030883000091,1,825983,0,69
355030883000092,1,754750,0,50
355030883000093,1,1162033,0,87
355030883000094,1,1749631,0,104
355030883000095,1,620362,0,50
355030883000096,1,878361,0,77
355030883000097,1,1009401,0,76
355030883000098,1,1607690,0,107
355030883000099,1,519990,0,61
355030883000100,1,740712,0,85
355030883000101,1,929450,0,79
355030883000102,1,841320,0,101
355030883000103,1,493030,0,67
355030883000104,1,753186,0,87
355030883000105,1,1631170,0,115
355030883000106,1,1155830,0,80
355030883000107,1,684217,0,41
355030883000108,1,1973593,0,184
355030883000109,1,1023611,0,94
355030883000110,1,923820,0,65
355030883000111,1,1140990,0,109
355030883000112,1,1783520,0,79
355030883000113,1,1370637,0,71
355030883000114,1,959220,0,65
355030883000115,1,1031908,0,55
355030883000116,1,2475330,0,110
355030883000117,1,1034658,0,75
355030883000118,1,934642,0,76
355030883000119,1,1626411,800,114
355030883000120,1,747460,0,45
355030883000121,1,1683539,0,90
355030883000122,1,441521,0,62
355030883000123,1,1524665,0,74
355030883000124,1,944810,0,56
355030883000125,1,1653860,0,62
355030883000126,1,1889352,0,156
355030883000127,1,1318546,0,73
355030883000128,1,655634,0,78
355030883000129,1,518305,0,70
355030883000130,1,1008353,0,40
355030883000131,1,1295085,0,70
355030883000132,1,685562,0,74
355030883000133,1,865761,0,78
355030883000134,1,793290,0,56
355030883000135,1,96290,0,3
355030883000136,1,230141,0,5
355030883000137,1,938422,0,122
355030883000138,1,1256201,0,142
355030883000139,1,1443838,0,151
355030883000140,1,530190,0,25
355030883000141,1,653790,2700,27
355030883000142,1,963767,0,36
355030883000143,1,675681,1710,30
355030883000144,1,327948,0,13
355030883000145,1,554013,0,17
355030883000146,1,65445,0,0
355030883000147,1,673741,0,3
355030883000149,1,136361,0,3
355030883000150,1,590208,0,72
355030883000151,1,2164160,0,147
355030883000152,1,1757376,0,83
355030883000153,1,1193780,0,91
355030883000154,1,994266,0,87
355030883000155,1,1502110,0,86
355030883000156,1,1853428,0,149
355030883000157,1,1257939,0,87
355030883000158,1,558293,0,61
355030883000159,1,884640,0,44
355030883000160,1,808052,0,46
355030883000161,1,589510,0,35
355030883000162,1,1038204,0,44
355030883000163,1,476645,0,19
355030883000164,1,2329610,0,96
355030883000165,1,1609362,0,50
355030883000166,1,822658,2300,79
355030883000168,1,689659,0,60
355030883000169,1,1790710,0,107
355030883000170,1,857536,0,48
355030883000171,1,1206606,0,63
355030883000172,1,3492294,0,195
355030883000173,1,2558580,0,119
355030883000174,1,724884,0,74
355030883000175,1,795642,0,92
355030883000176,1,3011995,0,121
355030883000177,1,3558665,0,157
355030883000178,1,1009570,0,51
355030883000179,1,1245682,0,44
355030883000180,1,791000,0,41
355030883000181,1,1065731,0,39
355030883000182,1,2398015,0,81
355030883000183,1,2549000,0,81
355030883000184,1,1425040,0,72
355030883000185,1,1285382,0,55
355030883000186,1,1284714,0,54
355030883000187,1,1670078,0,67
355030883000188,1,1549530,0,56
355030883000189,1,936340,0,35
355030883000190,1,1627512,0,74
355030883000191,1,1019470,0,54
355030883000192,1,1296322,0,50
355030883000193,1,2347941,0,189
355030883000194,1,741300,0,25
355030883000195,1,632540,0,24
355030883000196,1,1398172,0,155
355030883000197,1,753447,0,102
355030883000198,1,1764790,0,143
355030883000199,1,2141110,0,137
355030883000200,1,1627570,0,155
355030883000201,1,549292,0,47
355030883000202,1,487950,0,31
355030883000203,1,2015268,0,142
355030883000204,1,1690171,0,153
355030883000205,1,1360085,0,85
355030883000206,1,1149290,0,82
355030883000207,1,1022584,0,72
355030883000208,1,993904,2000,40
355030883000209,1,456212,0,13
355030883000210,1,562774,0,11
355030883000211,1,343313,0,21
355030883000212,1,1453723,0,109
355030883000213,1,504885,0,30
355030883000214,1,190630,0,19
355030883000215,1,3442188,0,290
355030883000216,1,4612881,2010,233
355030883000217,1,2122001,0,207
355030883000218,1,3791665,0,405
355030883000219,1,126622,0,1
355030883000221,1,1141475,0,124
355030883000222,1,200022,0,1
355030883000223,1,60121,0,5
355030884000001,1,477049,0,26
355030884000002,1,446089,0,30
355030884000003,1,346175,0,25
355030884000004,1,345091,0,16
355030884000005,1,260697,0,12
355030884000006,1,168397,0,3
355030884000007,1,328374,0,21
355030884000008,1,377348,0,23
355030884000009,1,401837,280,37
355030884000010,1,333131,0,25
355030884000011,1,191740,0,2
355030884000012,1,414567,600,28
355030884000013,1,238972,0,20
355030884000014,1,350904,0,28
355030884000015,1,383420,0,28
355030884000016,1,194103,0,5
355030884000017,1,340318,0,15
355030884000018,1,336859,0,18
355030884000019,1,474460,0,38
355030884000020,1,364179,0,17
355030884000021,1,554377,0,38
355030884000022,1,641046,800,39
355030884000023,1,569233,0,54
355030884000024,1,462610,0,34
355030884000025,1,102274,0,5
355030884000026,1,1313923,0,175
355030884000027,1,754587,0,64
355030884000028,1,626705,0,64
355030884000029,1,498664,0,48
355030884000030,1,106853,0,5
355030884000031,1,460676,0,20
355030884000032,1,358947,0,18
355030884000033,1,369716,0,25
355030884000034,1,324612,0,17
355030884000035,1,296597,0,15
355030884000036,1,153687,0,8
355030884000037,1,470227,0,29
355030884000038,1,251718,0,8
355030884000039,1,112775,0,4
355030884000040,1,270673,0,7
355030884000041,1,514458,0,29
355030884000042,1,314565,0,21
355030884000043,1,448738,0,28
355030884000044,1,362246,0,26
355030884000045,1,342292,0,19
355030884000046,1,372560,0,24
355030884000047,1,466988,0,28
355030884000048,1,252661,0,9
355030884000049,1,344764,0,12
355030884000050,1,257851,0,3
355030884000051,1,256935,0,1
355030884000052,1,291005,1400,3
355030884000053,1,228333,0,4
355030884000054,1,576340,0,38
355030884000055,1,345185,0,25
355030884000056,1,358968,0,27
355030884000057,1,363445,0,23
355030884000058,1,616455,0,43
355030884000059,1,346455,0,29
355030884000060,1,540146,0,44
355030884000061,1,559370,0,70
355030884000062,1,629250,0,57
355030884000063,1,626427,0,52
355030884000064,1,376103,0,30
355030884000065,1,448708,0,28
355030884000066,1,388730,0,26
355030884000067,1,339786,0,14
355030884000068,1,216860,0,11
355030884000069,1,453943,0,25
355030884000070,1,714564,0,57
355030884000071,1,451867,0,32
355030884000072,1,438413,0,28
355030884000073,1,231789,0,8
355030884000074,1,138850,0,6
355030884000075,1,399991,0,17
355030884000076,1,247835,0,11
355030884000077,1,316454,0,6
355030884000078,1,69248,0,0
355030884000079,1,307345,0,16
355030884000080,1,183015,0,2
355030884000081,1,309371,0,7
355030884000082,1,413635,0,18
355030884000083,1,398083,0,25
355030884000084,1,147685,0,2
355030884000085,1,434492,0,23
355030884000086,1,510373,0,30
355030884000087,1,363497,1520,23
355030884000088,1,301885,0,18
355030884000089,1,392625,0,27
355030884000090,1,426948,0,26
355030884000091,1,602412,0,38
355030884000092,1,320482,0,29
355030884000093,1,645227,0,80
355030884000094,1,1548373,0,153
355030884000095,1,0,0,0
355030884000096,1,973773,0,113
355030884000097,1,352664,0,29
355030884000098,1,609695,0,75
355030884000099,1,497745,0,39
355030884000100,1,686808,0,73
355030884000101,1,429401,0,47
355030884000102,1,312329,0,25
355030884000103,1,576931,0,51
355030884000104,1,361384,0,24
355030884000105,1,355499,0,24
355030884000106,1,543999,0,30
355030884000107,1,601650,0,41
355030884000108,1,512264,0,33
355030884000109,1,284088,0,13
355030884000110,1,184430,0,12
355030884000111,1,352883,0,17
355030884000112,1,502437,0,38
355030884000113,1,388979,0,26
355030884000114,1,245346,0,6
355030884000115,1,273613,0,16
355030884000116,1,547264,0,38
355030884000117,1,101154,0,5
355030884000118,1,216858,0,5
355030884000119,1,214065,0,11
355030884000120,1,337690,0,17
355030884000121,1,152662,0,3
355030884000122,1,256708,0,7
355030884000123,1,140125,0,4
355030884000124,1,286145,0,9
355030884000125,1,369316,0,16
355030884000126,1,393296,1610,16
355030884000127,1,96515,0,3
355030884000128,1,216702,0,10
355030884000129,1,140386,0,7
355030884000130,1,521930,0,40
355030884000131,1,224803,0,12
355030884000132,1,594635,0,45
355030884000133,1,381337,0,26
355030884000134,1,339457,0,17
355030884000135,1,713485,0,26
355030884000136,1,755768,0,82
355030884000137,1,67880,0,3
355030884000138,1,471457,0,23
355030884000139,1,458026,0,31
355030884000140,1,303204,0,27
355030884000141,1,212732,0,13
355030884000142,1,210621,0,14
355030884000143,1,128567,0,11
355030884000144,1,464310,0,52
355030884000145,1,598759,2310,41
355030884000146,1,625386,0,68
355030884000147,1,262985,0,14
355030884000148,1,62735,0,1
355030884000149,1,473113,0,32
355030884000150,1,398800,0,18
355030884000151,1,309665,0,16
355030884000152,1,403448,0,26
355030884000153,1,255330,0,10
355030884000154,1,262648,1000,13
355030884000155,1,266414,0,6
355030884000156,1,417164,0,19
355030884000157,1,391391,0,9
355030884000158,1,146772,0,9
355030884000159,1,271656,0,13
355030884000160,1,334622,0,10
355030884000161,1,248816,0,11
355030884000162,1,213719,0,7
355030884000163,1,373366,0,14
355030884000164,1,364189,0,18
355030884000165,1,381398,0,16
355030884000166,1,237516,0,8
355030884000167,1,397511,150,19
355030884000168,1,270779,0,1
355030884000169,1,277405,0,11
355030884000170,1,402687,0,45
355030884000171,1,352143,0,39
355030884000172,1,291943,0,10
355030884000173,1,359017,400,17
355030884000174,1,510060,500,29
355030884000175,1,545579,0,14
355030884000176,1,14296,0,1
355030884000177,1,321786,510,9
355030884000178,1,129002,0,5
355030884000179,1,132093,0,5
355030884000180,1,463682,0,20
355030884000181,1,378327,0,31
355030884000182,1,293057,0,23
355030884000183,1,401624,0,23
355030884000185,1,235877,510,13
355030884000186,1,204367,0,17
355030884000187,1,298640,0,35
355030884000188,1,234685,0,27
355030884000189,1,178143,0,15
355030884000190,1,337871,0,25
355030884000191,1,393793,0,23
355030884000192,1,142962,0,4
355030884000193,1,367358,0,21
355030884000194,1,276278,0,22
355030884000195,1,355698,0,37
355030884000196,1,308238,0,7
355030884000197,1,204270,0,14
355030884000198,1,268662,0,11
355030884000199,1,203530,0,12
355030884000200,1,329263,0,11
355030884000201,1,402364,0,13
355030884000202,1,349611,0,23
355030884000204,1,313280,0,0
355030884000205,1,105867,0,2
355030884000206,1,9591,0,0
355030884000207,1,117611,0,3
355030884000208,1,40032,0,1
355030884000209,1,39573,0,0
355030884000210,1,159174,0,1
355030884000211,1,112531,0,1
355030884000212,1,161994,0,11
355030884000213,1,101650,0,1
355030884000214,1,40067,500,0
355030884000215,1,67111,0,1
355030885000001,1,920672,0,106
355030885000002,1,456645,0,66
355030885000003,1,1320992,0,157
355030885000004,1,442310,0,44
355030885000005,1,758440,0,78
355030885000006,1,931459,0,105
355030885000007,1,605970,0,95
355030885000008,1,790131,0,90
355030885000009,1,1138582,0,176
355030885000010,1,325014,0,28
355030885000011,1,733440,0,87
355030885000012,1,0,0,0
355030885000013,1,542923,0,47
355030885000014,1,486226,0,43
355030885000015,1,936668,0,107
355030885000016,1,507950,0,61
355030885000017,1,929499,0,87
355030885000018,1,399170,0,32
355030885000019,1,1107468,0,90
355030885000020,1,582965,0,69
355030885000021,1,1031735,0,112
355030885000022,1,939607,0,100
355030885000023,1,583820,0,53
355030885000024,1,868805,0,87
355030885000025,1,924556,1000,97
355030885000026,1,633233,0,69
355030885000027,1,284677,0,19
355030885000028,1,504666,0,41
355030885000029,1,541837,0,53
355030885000030,1,654875,0,69
355030885000031,1,853655,1000,91
355030885000032,1,528474,0,50
355030885000033,1,353768,2000,33
355030885000034,1,605067,0,55
355030885000035,1,645866,0,75
355030885000036,1,744637,0,90
355030885000037,1,997106,0,88
355030885000038,1,882432,0,121
355030885000039,1,757845,0,79
355030885000040,1,611862,0,70
355030885000041,1,760275,0,79
355030885000042,1,529625,0,41
355030885000043,1,512010,0,32
355030885000044,1,786299,0,84
355030885000045,1,524805,0,61
355030885000046,1,1033639,0,126
355030885000047,1,868340,0,99
355030885000048,1,785076,0,101
355030885000049,1,907282,0,103
355030885000050,1,694193,0,68
355030885000051,1,539649,0,61
355030885000052,1,1581190,0,197
355030885000053,1,1560986,0,168
355030885000054,1,535861,0,58
355030885000055,1,583334,0,59
355030885000056,1,0,0,0
355030885000057,1,563330,700,37
355030885000058,1,710127,0,80
355030885000059,1,576450,0,66
355030885000060,1,530589,0,52
355030885000061,1,640508,0,68
355030885000062,1,496391,0,44
355030885000063,1,593929,2000,69
355030885000064,1,565813,0,54
355030885000065,1,584156,0,62
355030885000066,1,1226055,0,139
355030885000067,1,1157648,0,141
355030885000068,1,714863,0,71
355030885000069,1,554850,0,59
355030885000070,1,944482,0,103
355030885000071,1,949137,0,90
355030885000072,1,332303,0,42
355030885000073,1,519779,0,49
355030885000074,1,2713205,0,340
355030885000075,1,1092991,0,130
355030885000076,1,238635,0,19
355030885000077,1,213216,0,23
355030885000078,1,693560,0,117
355030885000079,1,838276,0,54
355030885000080,1,861917,0,55
355030885000081,1,122690,0,1
355030885000082,1,850949,0,78
355030885000083,1,147941,0,12
355030885000084,1,631942,0,52
355030885000085,1,581159,0,64
355030885000086,1,963851,0,65
355030885000087,1,403683,0,39
355030885000088,1,1988212,0,178
355030885000089,1,1222050,0,124
355030885000090,1,2134469,0,213
355030885000091,1,1443870,0,171
355030885000092,1,1053485,0,133
355030885000093,1,1709122,0,189
355030885000094,1,665657,900,36
355030885000095,1,855173,0,51
355030885000096,1,528115,0,36
355030885000097,1,279060,0,26
355030885000098,1,1466708,0,177
355030885000099,1,4422781,0,318
355030885000100,1,1876114,0,145
355030885000101,1,771760,0,72
355030885000102,1,216952,0,18
355030885000103,1,441665,0,33
355030885000104,1,371678,0,19
355030885000105,1,734197,0,59
355030885000106,1,309881,0,21
355030885000107,1,520006,0,49
355030885000108,1,5410855,0,248
355030885000109,1,425860,0,45
355030885000110,1,328891,0,13
355030885000111,1,428905,0,32
355030885000112,1,324298,0,29
355030885000113,1,733294,0,69
355030885000114,1,3373722,0,219
355030885000115,1,418386,0,43
355030885000116,1,452537,0,30
355030885000117,1,278051,820,15
355030885000118,1,2215140,0,149
355030885000119,1,953484,0,118
355030885000120,1,5576187,0,388
355030885000121,1,2821720,0,230
355030885000122,1,3024481,0,212
355030885000123,1,574460,0,52
355030885000124,1,531631,0,83
355030885000125,1,929416,0,108
355030885000126,1,578890,0,46
355030885000127,1,1021220,0,106
355030885000128,1,123570,0,13
355030885000129,1,528701,0,45
355030885000130,1,843903,0,114
355030885000131,1,787020,0,143
355030885000132,1,761668,0,107
355030885000133,1,698814,0,98
355030885000134,1,40849,0,1
355030886000001,1,414950,600,41
355030886000002,1,997914,11230,112
355030886000003,1,762063,0,85
355030886000004,1,540382,0,73
355030886000005,1,654258,5000,96
355030886000006,1,1162542,0,141
355030886000007,1,919030,0,110
355030886000008,1,352922,0,38
355030886000009,1,58927,0,0
355030886000010,1,569506,5600,63
355030886000011,1,839019,0,121
355030886000012,1,1000982,0,100
355030886000013,1,1451678,1500,182
355030886000014,1,806938,0,98
355030886000015,1,1554169,0,161
355030886000016,1,1819839,0,170
355030886000017,1,854552,0,84
355030886000018,1,988912,0,101
355030886000019,1,585349,0,58
355030886000020,1,1070269,0,118
355030886000021,1,964503,0,121
355030886000022,1,299600,0,26
355030886000023,1,353794,0,32
355030886000024,1,1067388,0,111
355030886000025,1,1005019,0,111
355030886000026,1,259311,0,20
355030886000027,1,1252141,1900,200
355030886000028,1,635871,0,53
355030886000029,1,341601,5950,25
355030886000030,1,232008,0,21
355030886000031,1,245282,0,30
355030886000032,1,830858,800,82
355030886000033,1,956089,0,111
355030886000034,1,1096778,1000,136
355030886000035,1,762790,0,80
355030886000036,1,1398595,0,153
355030886000037,1,940575,0,106
355030886000038,1,512176,0,62
355030886000039,1,570058,0,84
355030886000040,1,378224,0,34
355030886000041,1,818626,0,98
355030886000042,1,449673,3200,49
355030886000043,1,399617,0,26
355030886000044,1,63219,0,4
355030886000045,1,683636,4472,73
355030886000046,1,378430,0,42
355030886000047,1,1001357,0,119
